rating_id,movie_id,user_id,rating,rating_date
2681,84,128,10,2023-10-29
2682,3,134,9,2022-06-09
2683,24,117,8,2022-07-18
2684,48,131,8,2023-03-07
2685,87,114,7,2022-11-27
2686,16,132,5,2022-08-07
2687,52,123,9,2022-08-19
2688,38,116,3,2023-06-25
2689,1,108,2,2022-04-20
2690,88,123,8,2022-01-29
2691,44,112,10,2023-10-14
2692,84,139,8,2023-10-22
2693,42,111,9,2023-12-21
2694,2,133,5,2022-10-24
2695,82,108,2,2022-04-08
2696,100,116,2,2022-09-04
2697,30,138,8,2023-11-10
2698,57,117,2,2022-07-01
2699,30,117,8,2022-04-03
2700,28,108,7,2022-04-29
2701,64,126,8,2023-04-24
2702,64,113,5,2022-07-03
2703,6,123,3,2023-04-04
2704,33,135,4,2022-05-06
2705,36,113,10,2023-02-24
2706,81,134,2,2023-12-20
2707,23,116,8,2022-05-12
2708,15,138,9,2023-10-23
2709,32,118,9,2023-11-08
2710,80,138,6,2023-12-01
2711,25,111,2,2022-05-10
2712,47,108,10,2023-05-09
2713,80,106,10,2022-03-03
2714,72,137,10,2023-11-16
2715,12,105,5,2022-07-31
2716,70,110,9,2023-11-07
2717,13,127,7,2023-04-06
2718,1,110,2,2022-12-07
2719,8,117,3,2023-09-21
2720,58,124,6,2022-02-28
2721,41,113,3,2023-10-23
2722,82,129,2,2022-04-03
2723,21,132,6,2022-04-05
2724,54,124,4,2023-01-31
2725,94,110,8,2022-05-20
2726,42,125,8,2023-07-09
2727,58,118,3,2023-09-16
2728,25,140,7,2022-01-28
2729,9,102,7,2022-01-21
2730,74,115,8,2022-05-23
2731,95,106,6,2023-01-14
2732,88,115,2,2023-10-06
2733,78,119,10,2023-07-14
2734,83,108,10,2023-11-09
2735,76,116,2,2023-07-09
2736,94,106,8,2022-06-26
2737,29,107,6,2023-01-25
2738,86,132,7,2023-06-04
2739,20,138,5,2022-12-22
2740,56,123,5,2023-08-10
2741,37,132,4,2022-01-22
2742,90,107,9,2023-04-30
2743,46,103,9,2022-08-03
2744,75,132,6,2022-03-13
2745,65,106,5,2023-12-26
2746,70,137,4,2022-07-29
2747,36,117,10,2023-02-08
2748,26,111,6,2023-03-08
2749,57,135,9,2022-12-25
2750,70,119,3,2023-01-02
2751,8,129,6,2023-03-13
2752,95,105,8,2023-03-15
2753,38,140,8,2023-02-03
2754,78,112,10,2022-04-05
2755,28,121,7,2023-01-03
2756,10,101,5,2023-08-13
2757,18,114,7,2023-03-14
2758,57,125,5,2022-12-01
2759,65,125,8,2022-04-03
2760,25,122,8,2022-06-30
2761,20,114,10,2022-03-02
2762,81,115,5,2023-07-17
2763,71,121,7,2023-08-11
2764,37,107,3,2023-07-26
2765,69,106,8,2023-12-22
2766,76,111,10,2023-01-19
2767,32,113,9,2023-02-11
2768,34,122,10,2023-05-07
2769,81,123,10,2022-04-27
2770,33,129,5,2023-04-04
2771,88,133,2,2022-01-16
2772,65,106,3,2023-12-07
2773,90,115,3,2023-01-18
2774,27,117,7,2022-01-12
2775,27,116,7,2022-08-19
2776,96,126,7,2022-07-21
2777,47,137,10,2022-08-22
2778,72,103,4,2023-08-15
2779,74,134,7,2023-08-09
2780,73,105,7,2022-12-19
2781,69,136,7,2022-08-18
2782,38,102,10,2022-07-07
2783,28,124,4,2023-02-23
2784,26,118,3,2023-06-08
2785,76,135,9,2022-09-07
2786,6,131,9,2023-06-19
2787,69,119,3,2022-11-27
2788,62,131,10,2023-04-17
2789,12,140,6,2022-10-12
2790,51,106,10,2022-04-30
2791,39,114,4,2022-11-06
2792,13,117,10,2022-08-05
2793,7,116,5,2023-09-26
2794,36,123,10,2023-08-03
2795,76,138,10,2023-09-26
2796,38,106,8,2023-08-24
2797,63,127,5,2023-11-01
2798,1,125,3,2022-11-04
2799,91,121,8,2022-12-04
2800,28,119,3,2022-03-28
2801,41,138,5,2023-02-28
2802,91,133,7,2022-01-31
2803,33,133,4,2023-08-11
2804,30,131,4,2023-09-09
2805,30,135,9,2023-08-19
2806,27,109,6,2023-09-12
2807,61,117,8,2023-12-09
2808,10,101,7,2023-06-11
2809,26,125,7,2023-01-24
2810,32,101,7,2023-02-11
2811,46,125,9,2023-05-01
2812,48,111,7,2022-04-02
2813,70,110,5,2022-07-20
2814,87,115,5,2023-07-09
2815,38,104,4,2022-08-20
2816,7,108,9,2023-06-02
2817,34,115,8,2022-08-29
2818,21,127,6,2023-01-08
2819,93,106,6,2023-02-04
2820,98,117,3,2023-09-27
2821,32,115,8,2023-08-14
2822,55,130,4,2022-03-29
2823,41,137,4,2022-05-01
2824,67,125,8,2022-08-19
2825,52,113,7,2022-07-13
2826,93,108,6,2022-05-02
2827,40,125,2,2022-08-25
2828,20,104,5,2023-04-06
2829,69,130,2,2022-09-28
2830,59,139,4,2023-09-27
2831,61,136,2,2022-11-29
2832,53,132,5,2023-04-30
2833,87,121,8,2023-08-11
2834,35,124,6,2023-10-22
2835,8,113,9,2023-07-12
2836,85,118,6,2022-10-03
2837,98,127,8,2022-02-10
2838,95,101,5,2023-03-26
2839,48,102,8,2023-05-30
2840,41,127,8,2022-02-02
2841,7,106,5,2022-11-15
2842,92,139,6,2023-12-12
2843,24,127,3,2023-02-04
2844,73,117,9,2022-07-04
2845,10,109,4,2023-06-05
2846,48,109,8,2023-09-19
2847,45,101,8,2023-05-09
2848,58,115,5,2022-04-17
2849,20,136,5,2023-12-13
2850,99,135,10,2022-06-28
2851,28,105,8,2022-01-12
2852,96,128,3,2023-03-19
2853,37,104,2,2022-01-11
2854,59,127,2,2023-01-16
2855,79,124,6,2022-12-02
2856,31,134,8,2022-11-02
2857,29,113,6,2022-07-18
2858,96,140,3,2023-01-30
2859,61,103,5,2022-04-17
2860,96,132,10,2022-04-18
2861,9,124,6,2023-06-28
2862,80,108,6,2022-11-22
2863,82,139,10,2022-03-24
2864,97,131,8,2023-05-12
2865,60,128,3,2022-10-04
2866,96,102,3,2023-03-12
2867,72,137,6,2022-04-21
2868,93,121,8,2023-12-04
2869,57,133,7,2022-12-11
2870,49,106,3,2022-09-19
2871,97,139,3,2023-12-16
2872,40,137,6,2023-03-11
2873,75,110,3,2023-08-30
2874,19,112,2,2022-10-14
2875,91,131,3,2022-04-14
2876,69,121,8,2022-04-17
2877,6,119,10,2022-03-23
2878,9,108,4,2022-08-25
2879,11,120,9,2022-09-26
2880,4,109,8,2023-09-26
2881,27,121,10,2023-03-29
2882,34,135,9,2022-03-29
2883,47,134,7,2023-12-12
2884,73,134,9,2022-04-20
2885,67,129,5,2022-08-13
2886,12,140,5,2023-12-27
2887,21,122,4,2023-03-23
2888,96,140,10,2022-10-18
2889,37,131,3,2023-06-29
2890,45,120,4,2022-07-09
2891,30,135,5,2023-10-29
2892,84,120,5,2023-01-07
2893,39,103,10,2022-08-15
2894,43,132,4,2023-03-05
2895,32,106,4,2022-01-09
2896,25,125,5,2023-06-05
2897,29,104,2,2023-05-28
2898,32,108,8,2023-08-02
2899,79,102,3,2022-06-26
2900,19,117,10,2022-03-16
2901,67,117,7,2023-04-15
2902,28,117,5,2022-12-29
2903,20,139,9,2022-02-25
2904,6,127,8,2022-02-19
2905,16,104,4,2022-02-07
2906,57,109,5,2023-01-27
2907,92,101,8,2022-09-27
2908,45,137,8,2022-03-10
2909,40,122,10,2023-06-01
2910,72,107,5,2023-06-18
2911,92,125,10,2023-03-14
2912,29,107,8,2022-11-29
2913,26,122,4,2022-12-29
2914,50,139,8,2023-04-14
2915,86,103,8,2023-10-05
2916,15,124,6,2022-03-10
2917,28,118,5,2022-03-31
2918,31,105,8,2023-05-27
2919,51,130,8,2022-09-14
2920,57,129,9,2023-06-21
2921,15,123,2,2023-05-08
2922,68,131,9,2023-09-16
2923,87,109,7,2022-06-12
2924,100,109,4,2023-03-01
2925,51,105,9,2022-10-28
2926,48,116,2,2022-06-15
2927,19,111,4,2023-12-04
2928,56,104,3,2023-06-12
2929,51,107,6,2022-06-10
2930,9,116,5,2022-08-09
2931,31,126,8,2023-09-11
2932,28,122,10,2022-12-26
2933,31,125,4,2023-06-07
2934,9,106,10,2022-07-06
2935,76,126,2,2023-11-20
2936,88,127,9,2022-06-09
2937,35,110,7,2022-02-12
2938,87,134,6,2023-12-06
2939,41,129,7,2022-10-21
2940,65,122,10,2022-04-12
2941,77,109,5,2022-05-18
2942,75,135,6,2023-10-26
2943,17,121,3,2022-08-28
2944,92,119,7,2022-04-13
2945,44,126,10,2023-05-17
2946,71,134,5,2022-04-11
2947,81,120,4,2022-08-24
2948,30,118,3,2023-04-08
2949,94,112,3,2022-02-20
2950,51,109,2,2023-03-17
2951,82,108,8,2022-04-02
2952,63,125,3,2022-06-26
2953,21,136,4,2022-05-30
2954,48,108,4,2022-09-18
2955,10,117,5,2022-05-09
2956,49,118,7,2023-08-28
2957,35,121,3,2023-05-20
2958,27,116,4,2022-11-25
2959,60,107,10,2022-01-13
2960,90,117,5,2023-10-12
2961,37,121,9,2022-02-17
2962,70,121,6,2023-12-30
2963,35,121,9,2023-08-04
2964,63,107,7,2023-12-10
2965,92,116,4,2022-09-09
2966,53,117,6,2022-10-25
2967,40,109,6,2022-09-25
2968,55,116,6,2022-11-30
2969,3,122,4,2023-03-30
2970,85,121,10,2022-05-29
2971,46,107,2,2023-10-18
2972,77,103,10,2023-04-06
2973,1,124,9,2022-07-02
2974,84,140,8,2023-10-20
2975,7,107,8,2022-09-13
2976,67,104,8,2023-08-11
2977,77,116,2,2022-04-19
2978,65,117,3,2022-10-08
2979,85,107,3,2023-07-28
2980,32,116,2,2022-06-28
2981,12,133,4,2023-08-23
2982,6,138,9,2022-12-17
2983,95,106,6,2022-09-17
2984,15,116,4,2023-07-04
2985,27,130,2,2022-03-25
2986,16,104,5,2023-05-01
2987,57,123,8,2023-01-04
2988,31,114,5,2022-03-07
2989,100,115,2,2022-02-24
2990,27,119,5,2023-06-10
2991,30,112,3,2023-07-15
2992,99,134,5,2022-02-07
2993,58,134,4,2023-07-13
2994,88,115,10,2022-01-10
2995,55,111,10,2022-03-05
2996,3,130,10,2023-06-18
2997,44,136,8,2022-05-03
2998,78,112,6,2022-11-05
2999,60,108,4,2022-11-13
3000,30,138,10,2022-03-22
3001,37,109,4,2022-09-17
3002,51,112,3,2023-11-09
3003,67,121,5,2022-08-10
3004,11,135,10,2023-12-29
3005,21,122,5,2022-09-22
3006,75,118,3,2022-12-06
3007,71,123,9,2022-06-15
3008,78,105,8,2022-02-22
3009,21,107,2,2023-07-31
3010,70,134,3,2023-01-15
3011,39,112,10,2023-07-02
3012,58,109,10,2023-10-01
3013,33,110,2,2023-09-09
3014,71,110,6,2023-11-29
3015,81,134,2,2023-08-24
3016,17,105,8,2023-02-21
3017,45,125,4,2023-01-29
3018,26,118,3,2022-12-22
3019,48,129,9,2023-09-01
3020,55,113,6,2022-03-12
3021,46,119,9,2023-11-13
3022,66,103,6,2023-10-22
3023,88,104,7,2022-07-11
3024,94,106,6,2022-07-17
3025,78,107,9,2022-02-01
3026,65,137,10,2023-01-24
3027,51,117,10,2023-02-01
3028,92,120,9,2023-03-05
3029,41,115,10,2022-11-11
3030,65,106,6,2023-10-12
3031,100,109,7,2023-11-19
3032,67,114,4,2023-06-19
3033,55,122,10,2022-07-30
3034,6,121,9,2023-01-01
3035,61,114,4,2023-05-26
3036,91,113,9,2023-03-12
3037,71,131,9,2023-07-18
3038,96,136,5,2022-10-19
3039,24,121,4,2023-02-24
3040,62,113,6,2023-12-02
3041,69,107,6,2022-02-13
3042,34,101,9,2022-04-19
3043,48,122,5,2022-10-22
3044,7,133,3,2023-06-21
3045,3,127,7,2022-07-04
3046,21,126,5,2022-07-14
3047,13,131,8,2022-11-23
3048,3,106,7,2022-12-15
3049,9,122,3,2023-09-11
3050,96,103,5,2023-04-06
3051,61,136,4,2023-11-24
3052,96,135,10,2022-06-19
3053,95,131,10,2022-03-20
3054,22,137,8,2023-11-24
3055,27,109,6,2023-06-19
3056,71,111,2,2022-01-12
3057,20,130,7,2023-07-29
3058,22,112,6,2022-11-06
3059,24,128,5,2022-09-24
3060,46,101,8,2022-04-14
3061,60,110,5,2022-09-02
3062,54,137,10,2022-10-10
3063,88,136,8,2023-01-19
3064,67,125,3,2022-11-03
3065,3,118,10,2022-06-26
3066,71,115,6,2022-10-07
3067,73,105,10,2023-03-13
3068,69,112,3,2023-01-12
3069,44,129,4,2023-03-18
3070,58,131,3,2022-12-04
3071,15,137,7,2022-09-20
3072,41,132,5,2023-07-03
3073,41,128,4,2022-05-05
3074,100,114,3,2022-12-06
3075,62,102,8,2023-04-16
3076,13,102,5,2023-01-02
3077,92,110,9,2022-04-23
3078,48,140,6,2023-05-31
3079,99,127,8,2023-12-17
3080,97,133,10,2023-11-08
3081,61,139,4,2022-08-04
3082,51,105,3,2022-07-03
3083,96,103,8,2023-05-07
3084,12,135,10,2022-02-06
3085,11,109,4,2022-04-13
3086,83,128,2,2023-01-24
3087,34,114,2,2023-09-23
3088,14,110,6,2022-01-23
3089,52,110,6,2023-07-07
3090,92,122,3,2023-01-21
3091,72,132,7,2022-05-13
3092,93,101,5,2022-04-20
3093,51,136,3,2023-05-08
3094,31,121,2,2022-01-04
3095,5,116,4,2023-05-28
3096,54,131,9,2022-08-30
3097,82,136,2,2023-06-05
3098,2,135,9,2023-04-11
3099,66,107,8,2022-08-07
3100,51,132,7,2022-06-16
3101,48,114,8,2023-04-15
3102,76,113,4,2022-11-18
3103,94,129,6,2023-06-19
3104,71,111,5,2022-02-02
3105,41,113,4,2023-01-14
3106,52,121,9,2023-09-15
3107,64,114,4,2023-04-01
3108,4,139,10,2022-08-20
3109,89,121,3,2022-10-09
3110,1,106,10,2022-05-10
3111,88,107,9,2022-10-07
3112,68,122,6,2022-11-07
3113,61,101,8,2022-08-28
3114,48,106,9,2022-01-30
3115,75,122,10,2022-04-05
3116,91,121,7,2023-04-27
3117,20,138,3,2023-02-10
3118,40,112,6,2023-02-18
3119,28,113,2,2022-09-12
3120,2,140,8,2022-06-23
3121,7,134,7,2023-03-09
3122,47,134,10,2022-07-06
3123,7,120,8,2022-11-20
3124,74,129,6,2023-03-09
3125,41,134,3,2022-12-21
3126,89,138,8,2022-02-28
3127,70,111,10,2023-01-27
3128,83,103,8,2023-08-24
3129,47,129,7,2023-12-27
3130,96,128,6,2022-03-06
3131,79,119,2,2023-09-19
3132,83,124,10,2022-05-03
3133,33,135,3,2023-12-14
3134,57,104,10,2022-02-17
3135,74,140,10,2022-11-28
3136,41,139,9,2023-06-03
3137,20,123,8,2022-10-21
3138,94,107,5,2023-10-08
3139,59,135,10,2022-12-15
3140,67,113,10,2023-01-22
3141,41,132,5,2022-08-12
3142,84,113,3,2023-05-10
3143,18,127,10,2023-07-03
3144,58,134,9,2022-10-10
3145,49,107,10,2022-12-09
3146,64,106,8,2022-08-08
3147,54,139,6,2022-10-15
3148,37,139,3,2022-12-03
3149,93,128,4,2022-05-11
3150,3,106,4,2022-12-31
3151,94,123,4,2022-07-29
3152,83,135,10,2023-12-22
3153,81,126,5,2023-03-30
3154,43,126,2,2022-12-23
3155,49,138,5,2023-02-13
3156,99,140,6,2022-01-24
3157,63,136,2,2023-03-07
3158,82,139,6,2023-08-27
3159,37,104,6,2023-04-30
3160,30,107,3,2023-03-23
3161,97,110,4,2022-05-27
3162,55,136,10,2023-06-05
3163,69,140,10,2022-04-13
3164,35,137,9,2022-03-02
3165,73,118,7,2022-10-31
3166,91,115,3,2022-04-02
3167,20,136,10,2023-03-30
3168,68,115,5,2022-11-16
3169,56,102,7,2022-03-26
3170,9,136,5,2022-12-18
3171,66,113,9,2022-11-05
3172,8,112,4,2022-01-07
3173,21,113,10,2022-08-05
3174,57,104,10,2022-03-20
3175,37,122,10,2023-10-24
3176,14,103,2,2022-03-14
3177,100,108,7,2023-03-26
3178,98,124,6,2022-11-17
3179,62,118,5,2022-11-29
3180,5,130,4,2023-12-17
3181,62,110,10,2023-10-08
3182,24,128,3,2023-04-01
3183,56,130,7,2023-04-26
3184,86,112,8,2022-08-28
3185,17,132,3,2023-12-24
3186,32,108,4,2022-08-24
3187,42,103,10,2022-06-02
3188,21,127,2,2023-01-10
3189,82,113,9,2022-03-15
3190,90,133,3,2023-11-09
3191,30,117,2,2022-08-16
3192,8,135,2,2022-12-28
3193,25,136,5,2022-11-07
3194,69,131,2,2023-04-25
3195,37,114,5,2022-03-28
3196,88,123,9,2023-01-28
3197,29,101,4,2023-02-03
3198,37,106,10,2023-08-05
3199,42,132,6,2023-09-03
3200,43,129,2,2023-12-01
3201,22,131,8,2022-04-02
3202,84,129,10,2023-08-08
3203,19,107,4,2023-09-11
3204,27,112,9,2022-07-05
3205,81,106,2,2023-11-04
3206,66,139,8,2022-04-10
3207,75,116,2,2023-07-09
3208,25,114,3,2022-11-23
3209,85,116,5,2023-01-07
3210,12,134,7,2022-04-04
3211,67,127,4,2022-08-16
3212,22,119,4,2023-05-01
3213,52,101,5,2022-05-14
3214,8,120,10,2022-01-11
3215,14,134,5,2023-10-22
3216,78,112,9,2023-04-24
3217,85,133,10,2022-11-25
3218,27,140,7,2022-07-10
3219,7,106,9,2022-05-19
3220,10,133,10,2023-03-23
3221,37,133,7,2022-11-16
3222,16,110,7,2023-11-13
3223,97,139,5,2023-08-21
3224,51,120,10,2023-11-29
3225,35,118,2,2022-12-02
3226,18,103,2,2022-10-14
3227,44,125,10,2023-03-03
3228,26,103,3,2022-04-29
3229,29,118,10,2022-08-15
3230,16,128,7,2023-01-05
3231,47,122,7,2022-04-10
3232,75,110,3,2022-08-17
3233,74,123,4,2022-08-05
3234,72,126,6,2023-01-07
3235,1,132,4,2022-12-13
3236,96,111,4,2023-09-11
3237,41,133,3,2023-04-09
3238,40,139,8,2022-08-14
3239,58,135,7,2022-04-01
3240,21,131,2,2022-05-08
3241,40,131,4,2023-12-21
3242,60,137,8,2022-04-01
3243,82,107,8,2023-02-02
3244,57,129,10,2022-01-22
3245,13,132,8,2022-02-24
3246,15,140,3,2023-04-12
3247,43,139,10,2023-11-03
3248,88,138,6,2022-03-11
3249,82,119,3,2023-10-08
3250,43,127,5,2023-02-28
3251,22,137,8,2022-03-02
3252,25,127,5,2022-01-05
3253,9,129,2,2023-11-17
3254,14,129,3,2022-07-24
3255,36,139,10,2022-08-29
3256,81,116,5,2022-11-17
3257,95,103,6,2022-11-02
3258,12,125,6,2023-04-21
3259,69,127,5,2022-04-28
3260,37,112,2,2023-09-18
3261,11,140,4,2022-06-03
3262,100,118,7,2022-03-20
3263,54,124,2,2023-04-12
3264,86,107,6,2022-12-23
3265,88,114,4,2023-01-30
3266,79,107,7,2022-08-11
3267,36,119,10,2022-04-07
3268,3,130,4,2023-10-17
3269,86,129,4,2022-11-06
3270,22,114,2,2023-05-26
3271,51,102,8,2022-02-25
3272,13,124,3,2022-05-11
3273,83,136,8,2022-03-27
3274,86,125,10,2023-08-05
3275,79,131,8,2023-05-31
3276,66,107,6,2023-06-25
3277,100,113,6,2023-01-14
3278,50,135,3,2023-10-05
3279,87,130,8,2023-11-21
3280,74,128,3,2023-12-06
3281,22,117,6,2023-02-07
3282,99,117,9,2023-11-05
3283,23,123,6,2022-01-25
3284,9,117,2,2023-01-11
3285,26,139,7,2023-04-30
3286,98,103,7,2023-07-19
3287,43,123,10,2022-01-05
3288,75,136,5,2023-04-09
3289,24,128,7,2022-07-27
3290,47,134,5,2022-06-06
3291,32,110,5,2022-05-09
3292,100,132,6,2023-02-22
3293,100,116,8,2023-10-27
3294,58,138,6,2022-05-04
3295,19,136,5,2022-04-11
3296,33,121,10,2023-02-15
3297,52,122,10,2023-12-06
3298,93,135,8,2023-07-07
3299,26,124,3,2022-06-07
3300,99,115,2,2022-07-23
3301,35,104,4,2023-01-19
3302,80,106,7,2022-10-02
3303,53,110,5,2022-11-26
3304,6,126,3,2023-08-12
3305,72,115,4,2022-01-13
3306,67,104,3,2022-10-13
3307,7,110,10,2022-06-01
3308,1,139,2,2022-02-14
3309,43,138,9,2023-11-20
3310,17,121,7,2022-04-27
3311,5,115,9,2023-08-31
3312,51,103,3,2022-08-15
3313,92,130,8,2022-10-14
3314,5,126,7,2023-07-21
3315,53,106,6,2022-04-15
3316,36,136,4,2022-10-28
3317,58,107,3,2023-09-26
3318,5,138,8,2022-06-05
3319,12,120,10,2022-04-12
3320,51,129,6,2023-10-30
3321,83,117,9,2022-07-18
3322,80,110,3,2022-08-17
3323,78,111,7,2023-04-13
3324,86,104,10,2023-02-18
3325,97,101,2,2023-10-04
3326,63,135,10,2023-06-20
3327,82,128,5,2023-11-28
3328,63,135,7,2023-01-26
3329,80,120,3,2023-02-26
3330,41,106,10,2023-08-04
3331,73,134,10,2023-12-05
3332,77,104,4,2023-12-08
3333,41,121,9,2023-08-23
3334,99,131,6,2023-01-19
3335,64,110,3,2022-06-08
3336,57,113,4,2023-05-22
3337,1,125,2,2023-11-30
3338,85,140,10,2023-01-04
3339,89,108,2,2022-02-08
3340,75,107,2,2023-08-26
3341,76,103,2,2023-10-10
3342,93,107,7,2022-03-29
3343,67,101,8,2023-07-13
3344,4,139,10,2023-02-13
3345,62,129,4,2022-07-11
3346,99,103,2,2023-05-05
3347,61,116,6,2022-12-27
3348,58,122,8,2022-12-20
3349,38,108,5,2022-04-19
3350,96,140,4,2023-05-31
3351,40,104,3,2023-07-07
3352,95,121,3,2023-07-20
3353,94,119,5,2023-05-23
3354,87,140,6,2022-08-03
3355,62,123,3,2023-07-17
3356,37,131,9,2023-11-06
3357,82,128,10,2022-10-06
3358,100,128,10,2022-08-18
3359,48,137,4,2023-04-02
3360,47,129,3,2022-03-06
3361,96,105,6,2022-10-26
3362,22,138,5,2022-03-23
3363,9,127,3,2023-01-04
3364,87,139,9,2022-04-21
3365,73,123,10,2023-05-04
3366,87,105,4,2022-06-29
3367,79,118,5,2022-01-11
3368,70,123,3,2023-02-06
3369,68,121,3,2023-05-31
3370,13,124,9,2023-12-29
3371,74,120,9,2022-10-18
3372,87,135,4,2023-09-23
3373,36,120,6,2023-08-02
3374,21,133,10,2022-07-04
3375,86,138,7,2023-06-07
3376,78,138,5,2023-06-26
3377,1,111,9,2023-10-04
3378,21,135,2,2023-10-06
3379,8,130,7,2022-10-24
3380,45,110,7,2022-11-19
3381,64,103,4,2023-02-17
3382,94,117,3,2023-10-18
3383,1,122,8,2023-02-24
3384,20,112,3,2023-09-07
3385,59,134,9,2022-03-26
3386,51,124,6,2022-01-05
3387,46,120,3,2023-02-28
3388,11,138,8,2022-02-04
3389,13,112,10,2022-11-26
3390,90,118,5,2023-12-06
3391,99,135,3,2023-09-28
3392,39,122,5,2022-08-10
3393,58,129,7,2022-07-30
3394,91,111,6,2022-06-10
3395,68,132,10,2022-06-20
3396,11,137,10,2023-08-27
3397,24,109,2,2023-12-29
3398,30,113,8,2023-10-07
3399,1,129,3,2023-03-12
3400,74,139,8,2023-05-25
3401,43,103,4,2023-09-13
3402,64,109,6,2022-03-19
3403,45,131,3,2023-01-08
3404,93,122,4,2023-09-17
3405,83,102,5,2022-11-21
3406,5,102,4,2022-03-14
3407,18,133,7,2023-04-02
3408,2,140,10,2022-04-08
3409,86,124,6,2022-09-14
3410,99,140,7,2023-06-21
3411,97,131,9,2022-05-24
3412,47,123,3,2023-10-13
3413,14,114,7,2023-02-13
3414,57,131,2,2023-11-04
3415,18,116,10,2023-06-21
3416,8,139,5,2023-08-13
3417,22,130,3,2022-08-17
3418,46,137,7,2023-05-21
3419,72,105,7,2023-12-05
3420,11,134,3,2023-01-08
3421,84,127,5,2022-06-03
3422,8,112,2,2023-10-18
3423,12,126,5,2023-06-26
3424,13,129,4,2022-06-15
3425,11,113,8,2023-07-15
3426,16,122,3,2022-03-23
3427,84,114,10,2023-04-14
3428,85,109,6,2022-04-23
3429,72,130,10,2023-06-13
3430,70,125,7,2023-09-21
3431,48,136,5,2022-08-16
3432,91,122,5,2022-02-21
3433,8,107,10,2023-05-02
3434,8,114,7,2022-02-27
3435,50,109,2,2023-08-28
3436,23,132,5,2023-08-02
3437,10,101,9,2022-09-01
3438,43,128,8,2023-03-20
3439,49,130,8,2023-02-26
3440,9,133,6,2022-06-18
3441,88,133,4,2023-07-18
3442,43,103,6,2023-06-28
3443,25,107,6,2022-02-14
3444,92,132,9,2022-05-20
3445,42,124,7,2023-08-15
3446,95,118,7,2022-01-04
3447,89,136,10,2023-05-11
3448,65,113,5,2023-01-06
3449,1,114,10,2023-10-30
3450,35,107,10,2022-04-10
3451,26,126,5,2022-01-03
3452,24,121,6,2022-06-30
3453,73,117,10,2022-09-06
3454,90,117,7,2023-06-14
3455,72,121,9,2023-10-09
3456,92,101,5,2023-09-05
3457,58,128,5,2022-06-16
3458,30,104,7,2022-02-25
3459,14,113,8,2022-10-14
3460,70,139,7,2022-08-05
3461,10,115,5,2023-06-06
3462,77,101,6,2022-02-05
3463,5,139,10,2023-07-07
3464,14,124,3,2023-07-19
3465,15,108,8,2023-03-30
3466,24,131,5,2022-05-04
3467,35,113,7,2023-11-03
3468,58,114,2,2023-07-12
3469,17,118,3,2023-10-05
3470,98,123,7,2023-04-22
3471,62,117,6,2022-04-21
3472,8,101,6,2023-10-28
3473,21,117,10,2022-08-10
3474,24,137,8,2022-09-11
3475,40,139,9,2022-01-02
3476,33,131,4,2022-05-25
3477,30,130,7,2022-08-05
3478,67,102,9,2023-08-03
3479,12,101,2,2022-08-17
3480,75,121,3,2023-12-07
3481,53,140,7,2022-10-12
3482,75,140,9,2022-04-29
3483,40,139,8,2022-04-09
3484,39,108,3,2023-08-07
3485,99,133,8,2022-05-21
3486,92,112,3,2022-01-04
3487,54,139,9,2023-09-25
3488,55,120,10,2022-05-14
3489,39,124,5,2022-01-18
3490,72,132,3,2022-12-02
3491,9,114,9,2023-02-20
3492,90,104,6,2022-08-07
3493,20,135,5,2022-02-24
3494,25,135,9,2023-09-16
3495,78,111,9,2022-11-23
3496,11,118,3,2022-10-24
3497,52,129,8,2022-03-20
3498,1,132,5,2022-09-26
3499,40,137,4,2023-04-29
3500,71,107,9,2022-08-25
3501,73,124,3,2023-01-05
3502,90,102,9,2022-10-05
3503,21,131,8,2022-12-06
3504,11,126,9,2022-02-20
3505,38,125,4,2022-03-02
3506,39,106,8,2023-08-13
3507,54,134,2,2023-09-14
3508,66,118,5,2022-11-02
3509,35,106,8,2022-04-04
3510,72,131,7,2023-04-02
3511,66,118,9,2022-06-29
3512,8,137,6,2022-05-31
3513,41,132,6,2022-07-19
3514,78,104,2,2023-09-27
3515,22,113,10,2022-05-28
3516,51,135,3,2023-12-07
3517,26,138,6,2023-09-06
3518,62,104,4,2023-05-22
3519,42,102,2,2023-06-11
3520,47,114,10,2023-08-25
3521,96,120,9,2022-11-11
3522,97,135,5,2022-04-17
3523,80,104,3,2022-09-23
3524,62,118,6,2022-12-04
3525,59,137,9,2022-03-19
3526,53,112,10,2023-10-26
3527,32,132,5,2023-04-12
3528,86,126,4,2023-07-20
3529,36,121,9,2022-03-12
3530,73,118,6,2023-06-11
3531,91,115,2,2022-02-23
3532,92,112,5,2023-03-19
3533,35,133,10,2022-08-07
3534,43,111,10,2022-07-13
3535,60,109,4,2023-10-04
3536,49,110,7,2022-06-01
3537,71,130,6,2022-05-16
3538,38,133,5,2022-04-01
3539,34,125,8,2023-07-24
3540,66,122,2,2023-07-19
3541,89,113,9,2022-03-17
3542,43,112,6,2023-06-26
3543,24,114,9,2022-03-30
3544,95,132,9,2023-03-24
3545,45,135,5,2023-07-30
3546,69,120,7,2023-05-04
3547,27,130,4,2023-04-23
3548,83,113,8,2022-12-30
3549,54,106,7,2023-04-15
3550,4,130,10,2022-08-16
3551,100,127,10,2022-03-28
3552,61,140,6,2023-05-20
3553,1,132,10,2023-06-12
