order_id,customer_id,order_amount,order_year,channel
17731,793,8.74,2021,In-Store
17732,4192,416.41,2021,Online
17733,1090,313.97,2024,Online
17734,230,265.32,2022,Online
17735,2781,351.86,2022,In-Store
17736,4454,160.13,2022,In-Store
17737,4498,263.47,2021,Online
17738,790,349.95,2023,Online
17739,4195,128.58,2024,Online
17740,4367,446.92,2022,Online
17741,1799,479.57,2022,Online
17742,3981,141.86,2023,Online
17743,4458,800.07,2024,Online
17744,3241,223.34,2024,In-Store
17745,4636,330.4,2023,Online
17746,3857,268.92,2022,In-Store
17747,4929,478.2,2024,Online
17748,314,295.71,2020,Online
17749,233,293.24,2023,In-Store
17750,3508,351.94,2023,In-Store
17751,1030,139.12,2021,Online
17752,3607,401.37,2019,Online
17753,2712,303.61,2022,Online
17754,4340,266.71,2019,In-Store
17755,2289,21.26,2019,Online
17756,4000,191.65,2022,In-Store
17757,2606,162.2,2021,In-Store
17758,3345,78.98,2023,Online
17759,2123,271.33,2021,Online
17760,2331,384.31,2021,In-Store
17761,3780,125.08,2022,Online
17762,4183,72.97,2020,In-Store
17763,881,117.37,2024,In-Store
17764,2978,861.55,2024,Online
17765,1173,252.11,2024,Online
17766,160,131.78,2023,Online
17767,2494,389.71,2024,In-Store
17768,2130,249.67,2024,In-Store
17769,3079,342.97,2023,Online
17770,2230,134.5,2022,In-Store
17771,2918,121.28,2024,In-Store
17772,3014,120.81,2020,Online
17773,1550,92.49,2020,Online
17774,4574,251.73,2024,Online
17775,3386,522.6,2019,In-Store
17776,1580,266.3,2019,In-Store
17777,3372,437.41,2024,In-Store
17778,1961,113.57,2021,Online
17779,3845,305.88,2024,In-Store
17780,4698,223.81,2023,In-Store
17781,2391,307.59,2023,In-Store
17782,1420,115.38,2023,In-Store
17783,3918,159.45,2021,In-Store
17784,3836,92.94,2024,In-Store
17785,4429,526.09,2024,Online
17786,4451,584.55,2020,Online
17787,3631,192.53,2020,In-Store
17788,4943,107.71,2023,Online
17789,163,276.8,2024,Online
17790,116,128.26,2020,In-Store
17791,1471,513.84,2023,Online
17792,3080,241.74,2020,Online
17793,3853,451.8,2024,In-Store
17794,2839,185.2,2024,Online
17795,543,26.99,2022,Online
17796,414,149.29,2019,In-Store
17797,682,69.21,2022,In-Store
17798,642,199.67,2019,Online
17799,3979,76.59,2020,In-Store
17800,1433,151.49,2022,Online
17801,669,456.98,2023,In-Store
17802,2070,53.08,2022,Online
17803,969,258.91,2020,In-Store
17804,1181,190.0,2020,Online
17805,4820,80.91,2019,Online
17806,3236,502.94,2022,In-Store
17807,252,429.59,2020,In-Store
17808,4301,107.48,2022,In-Store
17809,2880,142.08,2021,In-Store
17810,3999,130.53,2020,Online
17811,791,311.94,2019,Online
17812,4561,317.21,2019,Online
17813,1496,289.75,2023,Online
17814,4490,112.81,2020,In-Store
17815,3069,292.24,2024,In-Store
17816,2708,474.07,2024,In-Store
17817,2578,412.66,2024,In-Store
17818,1236,417.34,2023,Online
17819,1059,157.81,2024,Online
17820,1171,250.03,2019,Online
17821,3619,477.73,2020,In-Store
17822,3660,541.41,2021,In-Store
17823,3656,496.08,2022,In-Store
17824,57,49.17,2024,Online
17825,1893,245.66,2020,Online
17826,2570,332.59,2023,Online
17827,4081,1185.03,2020,In-Store
17828,4457,74.66,2019,In-Store
17829,1949,131.02,2019,In-Store
17830,223,246.95,2024,In-Store
17831,1640,64.42,2019,In-Store
17832,4423,115.08,2022,Online
17833,1758,194.74,2020,In-Store
17834,836,132.07,2019,Online
17835,2537,589.72,2019,In-Store
17836,2526,106.71,2021,Online
17837,985,447.82,2019,Online
17838,1358,68.23,2023,In-Store
17839,4888,57.46,2019,Online
17840,3061,353.15,2023,Online
17841,4478,187.51,2024,Online
17842,1447,2.03,2022,Online
17843,1372,178.39,2024,In-Store
17844,3225,468.19,2022,Online
17845,1875,261.94,2020,Online
17846,2500,461.92,2021,In-Store
17847,3362,344.06,2020,In-Store
17848,1143,170.78,2019,Online
17849,4310,358.6,2022,Online
17850,565,415.2,2023,In-Store
17851,4828,75.1,2020,Online
17852,4535,295.66,2022,In-Store
17853,1589,217.06,2023,Online
17854,3986,236.5,2023,Online
17855,4725,250.84,2019,In-Store
17856,4999,394.06,2020,In-Store
17857,1471,245.46,2024,Online
17858,3915,275.5,2023,In-Store
17859,3114,76.11,2022,Online
17860,4491,267.54,2020,Online
17861,4343,161.44,2019,In-Store
17862,3363,515.66,2019,In-Store
17863,1637,236.62,2022,In-Store
17864,2913,385.5,2024,Online
17865,1473,164.18,2023,In-Store
17866,1245,452.36,2019,In-Store
17867,3738,492.06,2019,Online
17868,2099,196.04,2023,Online
17869,2598,195.21,2023,In-Store
17870,2513,259.23,2023,In-Store
17871,4515,444.49,2021,Online
17872,259,267.69,2021,In-Store
17873,2359,564.22,2023,Online
17874,3394,123.5,2023,Online
17875,3779,277.59,2022,Online
17876,3412,268.37,2019,In-Store
17877,1269,67.93,2020,In-Store
17878,940,153.38,2024,Online
17879,2377,465.61,2021,Online
17880,3952,23.0,2024,Online
17881,196,75.74,2021,Online
17882,4158,159.33,2023,Online
17883,3097,99.26,2023,In-Store
17884,3636,477.52,2023,Online
17885,562,970.7,2020,In-Store
17886,3450,97.0,2021,In-Store
17887,3367,471.85,2024,In-Store
17888,3124,104.07,2020,Online
17889,2892,29.95,2019,In-Store
17890,40,193.52,2020,In-Store
17891,1768,491.16,2022,Online
17892,2505,428.92,2021,Online
17893,788,303.94,2020,In-Store
17894,1877,72.71,2024,Online
17895,4098,406.48,2021,Online
17896,1493,902.75,2023,In-Store
17897,1130,381.38,2020,Online
17898,2264,73.13,2021,Online
17899,4873,132.12,2020,Online
17900,4510,165.14,2020,Online
17901,4022,150.14,2020,Online
17902,4306,101.0,2022,In-Store
17903,2186,274.23,2022,Online
17904,1645,397.05,2020,Online
17905,3561,166.02,2020,In-Store
17906,2686,60.12,2021,In-Store
17907,4822,400.81,2023,Online
17908,1413,12.47,2019,In-Store
17909,1222,146.55,2023,In-Store
17910,2250,219.67,2021,In-Store
17911,2240,216.28,2022,Online
17912,4203,139.39,2021,In-Store
17913,4423,161.91,2021,Online
17914,644,98.7,2019,Online
17915,4453,51.36,2024,Online
17916,2549,185.6,2023,Online
17917,4604,167.35,2022,Online
17918,3806,399.48,2021,In-Store
17919,4291,83.05,2019,In-Store
17920,4143,286.87,2021,Online
17921,1386,215.02,2021,Online
17922,2585,104.93,2023,In-Store
17923,1602,219.54,2023,Online
17924,4943,195.35,2019,In-Store
17925,4805,204.68,2021,Online
17926,3318,189.08,2021,In-Store
17927,808,181.32,2021,Online
17928,2660,177.37,2020,Online
17929,115,244.9,2020,Online
17930,2728,113.94,2021,In-Store
17931,4727,182.76,2023,Online
17932,2267,357.86,2019,Online
17933,4293,146.11,2024,Online
17934,4497,350.82,2024,In-Store
17935,3902,133.43,2023,Online
17936,2729,558.33,2019,Online
17937,4172,93.62,2022,In-Store
17938,1450,297.71,2024,Online
17939,4383,53.19,2021,Online
17940,1569,295.27,2021,In-Store
17941,1323,128.65,2020,In-Store
17942,861,327.96,2022,In-Store
17943,742,327.18,2024,Online
17944,1731,296.79,2024,Online
17945,4905,227.64,2020,In-Store
17946,2934,144.22,2023,Online
17947,3519,266.08,2024,In-Store
17948,4510,508.52,2020,In-Store
17949,4527,84.26,2019,Online
17950,3168,102.13,2021,Online
17951,1919,101.75,2023,Online
17952,2219,48.11,2022,In-Store
17953,1341,312.47,2021,In-Store
17954,4640,107.48,2023,In-Store
17955,1515,350.56,2022,In-Store
17956,1412,131.21,2019,Online
17957,3037,136.67,2019,In-Store
17958,4168,416.38,2022,In-Store
17959,1023,95.46,2024,In-Store
17960,4628,81.79,2021,Online
17961,2287,719.75,2019,Online
17962,2759,162.38,2023,In-Store
17963,4673,136.24,2021,In-Store
17964,3772,207.39,2022,Online
17965,1113,64.03,2019,Online
17966,1946,58.68,2019,Online
17967,4809,403.19,2020,Online
17968,1559,80.4,2020,In-Store
17969,3880,246.52,2021,Online
17970,642,281.19,2021,In-Store
17971,2238,131.55,2022,Online
17972,4908,10.39,2022,Online
17973,3487,196.81,2022,In-Store
17974,3226,111.7,2020,Online
17975,1015,626.96,2019,In-Store
17976,2022,108.41,2019,In-Store
17977,2677,279.82,2022,In-Store
17978,1541,58.71,2020,In-Store
17979,2937,264.59,2022,Online
17980,3107,200.56,2023,In-Store
17981,784,419.21,2021,Online
17982,671,187.09,2020,In-Store
17983,2770,62.07,2019,Online
17984,2574,102.81,2023,In-Store
17985,2585,664.27,2021,In-Store
17986,4943,141.85,2021,Online
17987,1278,6.55,2021,Online
17988,3044,159.33,2020,In-Store
17989,3173,132.82,2020,Online
17990,3783,77.5,2020,In-Store
17991,178,142.95,2019,In-Store
17992,276,363.16,2019,Online
17993,2360,171.66,2019,In-Store
17994,3482,63.28,2023,In-Store
17995,4887,104.03,2023,Online
17996,3360,307.65,2024,In-Store
17997,1425,242.85,2022,In-Store
17998,4123,204.25,2024,Online
17999,2961,302.19,2022,In-Store
18000,2470,105.61,2021,Online
18001,3086,450.33,2021,Online
18002,2373,579.85,2020,In-Store
18003,4069,181.47,2021,Online
18004,1591,539.69,2021,Online
18005,4381,300.44,2023,In-Store
18006,1113,126.4,2019,Online
18007,1069,39.58,2021,Online
18008,2546,219.33,2022,In-Store
18009,3650,100.82,2022,In-Store
18010,1815,311.29,2021,In-Store
18011,3908,119.97,2020,Online
18012,3732,136.87,2022,In-Store
18013,2193,335.02,2021,In-Store
18014,82,147.8,2022,Online
18015,3707,31.83,2021,In-Store
18016,3177,235.79,2023,Online
18017,1826,581.57,2022,In-Store
18018,82,114.05,2021,In-Store
18019,94,156.04,2023,Online
18020,343,264.43,2021,Online
18021,2409,209.03,2021,Online
18022,1855,419.64,2020,In-Store
18023,4000,486.31,2021,Online
18024,1090,259.94,2022,Online
18025,624,180.43,2019,Online
18026,868,147.1,2021,In-Store
18027,2477,179.48,2022,In-Store
18028,3473,465.75,2021,Online
18029,171,86.78,2019,Online
18030,1783,450.01,2019,Online
18031,578,149.96,2021,In-Store
18032,68,540.57,2022,Online
18033,1516,68.05,2023,Online
18034,1,458.82,2020,In-Store
18035,2199,195.18,2021,Online
18036,902,621.45,2022,Online
18037,4846,83.28,2019,In-Store
18038,795,410.58,2022,Online
18039,2067,267.36,2021,In-Store
18040,1820,297.43,2022,Online
18041,371,194.16,2022,In-Store
18042,2539,206.96,2021,In-Store
18043,3908,147.34,2021,Online
18044,2055,17.82,2023,In-Store
18045,2597,200.31,2021,In-Store
18046,4467,336.47,2024,In-Store
18047,1689,514.92,2019,In-Store
18048,4853,151.02,2022,Online
18049,3322,31.1,2019,Online
18050,1139,21.1,2024,In-Store
18051,2622,183.56,2020,Online
18052,2729,140.72,2020,Online
18053,1166,32.43,2021,Online
18054,1509,524.34,2022,Online
18055,3842,240.97,2021,In-Store
18056,4559,105.07,2023,Online
18057,4577,98.06,2019,In-Store
18058,4919,319.02,2021,In-Store
18059,524,609.99,2023,Online
18060,2259,420.17,2019,Online
18061,4340,414.44,2021,In-Store
18062,239,179.01,2021,Online
18063,1221,13.91,2021,In-Store
18064,769,120.69,2023,Online
18065,235,564.94,2024,In-Store
18066,2761,129.22,2019,In-Store
18067,4593,85.59,2024,Online
18068,1520,105.56,2024,Online
18069,1904,180.55,2022,In-Store
18070,2235,160.18,2023,Online
18071,936,54.08,2023,In-Store
18072,1269,280.66,2023,In-Store
18073,819,208.32,2019,In-Store
18074,3568,151.03,2024,In-Store
18075,4118,224.86,2020,In-Store
18076,2116,474.1,2024,Online
18077,2440,169.37,2022,In-Store
18078,3388,305.09,2022,In-Store
18079,1089,125.55,2022,In-Store
18080,1828,91.57,2020,In-Store
18081,4825,256.86,2023,In-Store
18082,2589,34.43,2020,Online
18083,2616,111.58,2022,In-Store
18084,1874,163.14,2023,Online
18085,4308,136.23,2019,Online
18086,1774,418.52,2022,Online
18087,200,143.95,2023,Online
18088,178,484.77,2019,Online
18089,931,189.19,2020,Online
18090,3737,46.8,2024,In-Store
18091,2037,169.37,2023,Online
18092,1486,80.31,2023,In-Store
18093,2092,13.17,2020,Online
18094,4264,288.76,2019,Online
18095,2385,21.78,2024,Online
18096,4089,19.06,2020,In-Store
18097,4682,761.8,2022,In-Store
18098,1916,395.3,2021,In-Store
18099,16,103.41,2020,Online
18100,2935,114.23,2022,Online
18101,837,232.48,2023,Online
18102,2158,122.52,2024,In-Store
18103,1577,73.64,2022,In-Store
18104,306,62.04,2023,In-Store
18105,2054,177.53,2021,In-Store
18106,2891,50.49,2021,Online
18107,3345,532.71,2020,In-Store
18108,4457,231.33,2024,In-Store
18109,1209,558.02,2021,In-Store
18110,1859,396.08,2024,Online
18111,2704,256.8,2020,In-Store
18112,1972,30.17,2019,Online
18113,1114,73.92,2024,In-Store
18114,984,305.47,2023,Online
18115,3311,224.39,2020,Online
18116,4002,215.87,2024,Online
18117,2772,187.59,2024,Online
18118,3153,39.26,2021,Online
18119,2163,244.89,2024,In-Store
18120,2128,173.54,2021,In-Store
18121,3640,141.55,2024,In-Store
18122,4275,377.8,2023,In-Store
18123,561,170.74,2023,In-Store
18124,1810,184.95,2024,In-Store
18125,4388,817.93,2019,In-Store
18126,2933,121.81,2019,In-Store
18127,291,196.42,2021,In-Store
18128,4638,307.92,2023,In-Store
18129,1910,256.53,2020,In-Store
18130,4690,126.14,2024,In-Store
18131,1429,108.58,2024,In-Store
18132,948,135.1,2020,In-Store
18133,2528,135.11,2023,Online
18134,1349,361.15,2022,In-Store
18135,381,325.36,2019,Online
18136,1705,88.34,2022,In-Store
18137,310,299.62,2020,In-Store
18138,3415,100.64,2023,Online
18139,1499,297.09,2020,In-Store
18140,2895,626.01,2019,In-Store
18141,661,145.09,2020,Online
18142,3448,138.98,2024,Online
18143,2274,542.18,2024,In-Store
18144,1498,125.75,2023,In-Store
18145,2073,297.4,2023,In-Store
18146,3437,252.96,2023,In-Store
18147,2143,272.15,2019,Online
18148,4661,124.72,2020,Online
18149,1606,140.32,2019,In-Store
18150,4740,262.28,2019,Online
18151,1432,123.33,2020,Online
18152,1951,280.9,2022,In-Store
18153,3923,244.92,2020,In-Store
18154,459,202.38,2024,Online
18155,2949,241.7,2019,In-Store
18156,338,162.87,2021,Online
18157,3944,160.79,2022,In-Store
18158,2014,85.49,2022,In-Store
18159,4021,157.99,2021,Online
18160,345,50.14,2022,In-Store
18161,4672,548.81,2020,In-Store
18162,943,144.17,2021,In-Store
18163,346,106.11,2021,Online
18164,3895,93.27,2021,In-Store
18165,3320,140.56,2020,In-Store
18166,3696,551.19,2022,In-Store
18167,325,462.92,2022,Online
18168,2139,42.05,2024,In-Store
18169,4390,295.54,2023,In-Store
18170,3613,129.58,2020,In-Store
18171,524,848.59,2022,Online
18172,2898,419.71,2023,Online
18173,3741,81.73,2023,Online
18174,259,96.08,2024,Online
18175,1111,547.36,2019,Online
18176,821,328.61,2020,In-Store
18177,2789,283.3,2023,In-Store
18178,4665,61.48,2021,Online
18179,4605,88.66,2021,In-Store
18180,1564,119.12,2019,Online
18181,4621,311.84,2024,In-Store
18182,1208,122.6,2023,Online
18183,309,51.13,2021,Online
18184,1840,312.23,2023,Online
18185,3353,127.55,2021,In-Store
18186,1384,51.19,2020,In-Store
18187,2307,374.68,2022,Online
18188,1181,204.23,2021,Online
18189,2473,91.75,2020,In-Store
18190,2687,256.19,2022,Online
18191,2968,83.92,2019,Online
18192,4446,114.87,2022,In-Store
18193,961,104.75,2020,Online
18194,3457,197.99,2024,In-Store
18195,438,309.64,2021,Online
18196,456,166.48,2024,Online
18197,3818,332.3,2019,In-Store
18198,1570,83.05,2023,In-Store
18199,1104,288.48,2024,In-Store
18200,1619,387.45,2019,Online
18201,3613,369.35,2022,In-Store
18202,1513,69.28,2020,Online
18203,4739,888.09,2019,In-Store
18204,392,145.98,2019,Online
18205,2622,183.81,2021,In-Store
18206,921,30.09,2022,In-Store
18207,2458,387.3,2021,Online
18208,3601,246.39,2024,In-Store
18209,4509,345.54,2021,Online
18210,1789,390.86,2022,Online
18211,261,95.0,2019,In-Store
18212,2014,391.22,2020,In-Store
18213,1336,287.14,2020,Online
18214,335,420.97,2022,Online
18215,2780,421.28,2022,Online
18216,804,39.45,2020,Online
18217,2438,249.14,2020,In-Store
18218,2808,254.9,2024,Online
18219,941,136.42,2023,Online
18220,3164,253.09,2022,In-Store
18221,903,87.65,2024,Online
18222,3433,224.62,2021,In-Store
18223,1269,54.08,2019,In-Store
18224,24,351.37,2019,In-Store
18225,4653,142.43,2023,Online
18226,2749,282.55,2024,Online
18227,2451,300.0,2022,In-Store
18228,1397,358.04,2019,Online
18229,3358,227.81,2019,Online
18230,3905,309.97,2019,In-Store
18231,2489,145.79,2020,Online
18232,3667,735.77,2023,Online
18233,1758,101.42,2024,In-Store
18234,4978,142.3,2021,Online
18235,1879,709.45,2020,Online
18236,2533,214.3,2022,In-Store
18237,3515,411.73,2023,In-Store
18238,3774,239.65,2020,In-Store
18239,2079,182.0,2020,In-Store
18240,4662,162.99,2023,Online
18241,2058,558.83,2024,Online
18242,678,168.3,2022,In-Store
18243,4947,302.27,2023,Online
18244,2975,342.73,2023,Online
18245,285,473.12,2022,In-Store
18246,2201,440.71,2020,In-Store
18247,4467,243.0,2022,Online
18248,1841,21.33,2021,In-Store
18249,1879,69.22,2022,In-Store
18250,1611,147.35,2021,Online
18251,3963,266.41,2023,In-Store
18252,4237,53.76,2019,In-Store
18253,3160,142.38,2023,In-Store
18254,3499,300.51,2021,In-Store
18255,2132,169.82,2022,In-Store
18256,3315,322.14,2021,Online
18257,1379,174.07,2019,Online
18258,3078,630.64,2023,In-Store
18259,3015,216.08,2021,In-Store
18260,3893,52.21,2020,In-Store
18261,1716,99.33,2023,Online
18262,453,174.67,2023,Online
18263,342,238.71,2021,Online
18264,393,125.74,2021,In-Store
18265,1270,50.66,2019,In-Store
18266,3051,450.64,2024,In-Store
18267,4060,269.18,2020,In-Store
18268,971,367.59,2021,Online
18269,2206,159.59,2019,In-Store
18270,4795,105.25,2021,Online
18271,166,100.79,2023,In-Store
18272,255,225.56,2024,Online
18273,302,175.79,2024,Online
18274,3104,194.01,2023,Online
18275,3841,50.5,2023,Online
18276,2557,195.17,2024,Online
18277,1506,260.95,2023,Online
18278,1257,804.01,2022,In-Store
18279,2263,188.11,2023,Online
18280,4341,227.06,2020,Online
18281,210,41.09,2023,In-Store
18282,3794,9.28,2022,In-Store
18283,4522,276.17,2021,Online
18284,3048,275.09,2021,Online
18285,981,39.69,2022,Online
18286,2120,676.97,2023,Online
18287,3746,246.46,2019,In-Store
18288,178,540.91,2020,In-Store
18289,1547,223.22,2023,Online
18290,2035,23.54,2022,Online
18291,299,248.19,2024,Online
18292,2568,101.95,2023,In-Store
18293,3567,132.78,2022,Online
18294,4040,105.11,2023,Online
18295,275,57.12,2019,Online
18296,2996,298.18,2024,In-Store
18297,53,354.43,2019,In-Store
18298,1424,174.33,2020,In-Store
18299,1628,161.93,2020,Online
18300,489,232.25,2022,Online
18301,2355,597.32,2019,Online
18302,417,157.09,2020,Online
18303,2557,216.06,2022,In-Store
18304,921,68.88,2024,Online
18305,1554,40.45,2020,In-Store
18306,2686,112.67,2024,In-Store
18307,666,615.7,2019,Online
18308,4102,50.83,2024,Online
18309,2470,167.26,2023,In-Store
18310,1475,150.15,2021,Online
18311,338,181.91,2019,Online
18312,3160,425.09,2024,In-Store
18313,269,622.96,2020,In-Store
18314,1088,227.97,2021,In-Store
18315,1294,214.88,2019,In-Store
18316,657,80.15,2020,Online
18317,2829,22.45,2019,Online
18318,3974,372.36,2024,In-Store
18319,4958,236.74,2024,In-Store
18320,1337,97.82,2024,In-Store
18321,2357,566.03,2022,In-Store
18322,1668,114.04,2020,In-Store
18323,1826,536.51,2021,In-Store
18324,4031,276.17,2019,Online
18325,1213,128.45,2020,In-Store
18326,2769,59.27,2024,Online
18327,4416,204.91,2023,Online
18328,3059,30.02,2020,Online
18329,445,230.32,2019,In-Store
18330,1398,341.67,2023,Online
18331,4382,45.25,2021,Online
18332,2219,189.09,2023,Online
18333,3677,132.81,2019,In-Store
18334,2311,515.86,2023,In-Store
18335,4041,109.3,2024,Online
18336,3607,211.92,2019,Online
18337,1828,11.88,2023,In-Store
18338,3220,47.36,2022,Online
18339,4689,255.85,2021,Online
18340,4512,353.92,2021,Online
18341,2073,132.63,2021,In-Store
18342,4190,52.93,2022,In-Store
18343,2331,217.86,2021,Online
18344,686,123.93,2023,Online
18345,4959,482.27,2024,Online
18346,685,204.22,2020,In-Store
18347,2938,369.9,2024,Online
18348,3712,413.73,2022,Online
18349,341,83.6,2022,Online
18350,4700,106.23,2019,Online
18351,734,46.59,2022,Online
18352,1497,34.6,2021,In-Store
18353,3894,225.52,2022,In-Store
18354,2955,293.3,2022,In-Store
18355,1132,536.01,2023,Online
18356,4636,292.61,2023,In-Store
18357,1733,112.5,2024,In-Store
18358,3036,220.34,2022,In-Store
18359,2714,314.23,2021,Online
18360,2480,148.96,2023,Online
18361,1420,72.84,2020,Online
18362,1990,36.55,2023,In-Store
18363,4711,55.48,2019,In-Store
18364,488,149.01,2019,Online
18365,3820,206.55,2022,In-Store
18366,1442,80.49,2022,In-Store
18367,2391,188.05,2021,In-Store
18368,1385,51.63,2024,In-Store
18369,2157,415.24,2024,In-Store
18370,4945,111.97,2020,In-Store
18371,4397,141.88,2021,In-Store
18372,1392,452.47,2021,Online
18373,4801,99.4,2024,In-Store
18374,3143,241.93,2019,Online
18375,269,273.0,2024,In-Store
18376,3918,245.09,2024,Online
18377,1525,183.27,2020,Online
18378,478,192.03,2024,In-Store
18379,4272,575.66,2020,Online
18380,239,24.29,2023,In-Store
18381,610,16.36,2022,In-Store
18382,4588,390.63,2022,In-Store
18383,4425,294.56,2019,In-Store
18384,3398,224.89,2019,In-Store
18385,4541,191.91,2023,Online
18386,4538,111.93,2023,Online
18387,4891,373.89,2021,Online
18388,1832,212.57,2022,In-Store
18389,4987,101.27,2023,Online
18390,1155,270.3,2020,Online
18391,1752,169.0,2021,Online
18392,3599,129.29,2021,Online
18393,2486,123.5,2022,In-Store
18394,3339,970.37,2022,Online
18395,2334,43.97,2022,Online
18396,4387,261.87,2019,Online
18397,4464,153.45,2022,Online
18398,4582,274.09,2019,In-Store
18399,168,993.13,2023,Online
18400,3543,554.89,2020,Online
18401,4010,222.64,2020,Online
18402,78,625.18,2021,Online
18403,2899,350.86,2021,Online
18404,1109,324.73,2021,Online
18405,892,188.68,2020,In-Store
18406,4757,441.23,2021,In-Store
18407,1225,296.8,2019,Online
18408,4685,137.09,2021,Online
18409,565,368.55,2023,Online
18410,2860,155.02,2021,Online
18411,302,63.23,2019,In-Store
18412,4390,68.93,2024,In-Store
18413,109,287.7,2020,In-Store
18414,2413,355.26,2024,In-Store
18415,2648,148.6,2020,In-Store
18416,2726,96.83,2020,Online
18417,3339,148.51,2019,Online
18418,2141,43.9,2020,Online
18419,4524,371.61,2022,In-Store
18420,4734,116.67,2021,In-Store
18421,3814,238.11,2019,In-Store
18422,4201,252.04,2021,Online
18423,2257,259.82,2023,Online
18424,3646,445.27,2021,In-Store
18425,3060,306.45,2019,Online
18426,2522,221.97,2022,Online
18427,3418,223.16,2022,In-Store
18428,12,44.96,2020,Online
18429,4745,260.15,2022,In-Store
18430,3267,264.8,2023,In-Store
18431,3146,213.88,2023,Online
18432,875,255.77,2021,Online
18433,2434,457.69,2023,In-Store
18434,884,524.25,2019,Online
18435,4651,386.81,2020,Online
18436,3986,299.73,2023,In-Store
18437,1580,348.49,2020,Online
18438,3772,668.75,2024,In-Store
18439,353,363.0,2020,Online
18440,1507,117.86,2021,In-Store
18441,3488,111.71,2019,In-Store
18442,2852,174.19,2024,Online
18443,2030,322.87,2021,In-Store
18444,1847,147.92,2023,Online
18445,2391,113.7,2024,In-Store
18446,4031,324.11,2024,In-Store
18447,3439,86.04,2023,In-Store
18448,2384,106.2,2020,Online
18449,3368,156.15,2024,In-Store
18450,4981,41.47,2022,In-Store
18451,1466,21.49,2020,Online
18452,2152,132.9,2019,Online
18453,3484,590.66,2022,Online
18454,574,44.91,2022,In-Store
18455,775,216.25,2022,In-Store
18456,3366,503.17,2023,In-Store
18457,4339,5.49,2019,Online
18458,3931,154.59,2023,In-Store
18459,2681,250.09,2020,Online
18460,4961,633.73,2024,In-Store
18461,2221,178.03,2020,In-Store
18462,1440,333.74,2020,In-Store
18463,714,49.61,2020,In-Store
18464,576,207.46,2023,In-Store
18465,2982,432.22,2022,Online
18466,70,218.26,2019,In-Store
18467,3765,85.95,2021,Online
18468,4939,12.55,2024,In-Store
18469,2377,30.13,2021,Online
18470,2206,89.22,2020,Online
18471,918,60.11,2024,In-Store
18472,2746,280.86,2023,Online
18473,743,121.23,2020,In-Store
18474,4151,193.08,2024,In-Store
18475,2534,60.78,2023,Online
18476,1838,427.36,2024,Online
18477,1377,346.44,2022,Online
18478,410,44.44,2019,In-Store
18479,3008,332.95,2020,In-Store
18480,2953,223.43,2019,Online
18481,4243,213.93,2022,In-Store
18482,1680,208.22,2021,In-Store
18483,1715,58.99,2024,In-Store
18484,1198,325.56,2020,In-Store
18485,2338,612.53,2024,Online
18486,3217,132.0,2021,Online
18487,2957,189.77,2019,Online
18488,3194,55.61,2024,In-Store
18489,27,450.69,2024,Online
18490,3138,80.64,2019,In-Store
18491,2974,249.31,2021,Online
18492,3166,302.32,2022,Online
18493,1091,140.46,2019,In-Store
18494,250,272.31,2024,Online
18495,142,23.12,2023,In-Store
18496,267,224.2,2019,Online
18497,4311,229.46,2019,In-Store
18498,489,432.49,2023,In-Store
18499,496,63.0,2024,Online
18500,480,183.8,2019,Online
18501,2691,345.35,2022,Online
18502,4097,84.3,2023,In-Store
18503,3081,186.09,2019,Online
18504,4937,95.38,2023,Online
18505,2428,33.76,2019,Online
18506,844,62.59,2019,In-Store
18507,3216,186.32,2020,Online
18508,3912,535.63,2019,In-Store
18509,4078,671.65,2020,In-Store
18510,2350,321.75,2019,In-Store
18511,650,102.34,2024,In-Store
18512,1894,33.04,2024,Online
18513,2857,62.19,2022,Online
18514,3251,325.09,2021,Online
18515,2387,238.08,2020,In-Store
18516,1726,195.79,2021,Online
18517,1355,372.92,2021,Online
18518,1294,353.99,2022,Online
18519,3047,241.06,2022,In-Store
18520,3259,86.76,2022,Online
18521,2714,149.1,2021,In-Store
18522,404,36.64,2019,Online
18523,3973,197.7,2023,Online
18524,4033,101.71,2022,Online
18525,1547,40.68,2024,Online
18526,2607,160.85,2020,In-Store
18527,2826,153.38,2019,In-Store
18528,1853,214.83,2022,In-Store
18529,4207,287.28,2024,In-Store
18530,813,140.83,2022,In-Store
18531,3375,54.06,2024,Online
18532,930,466.9,2022,Online
18533,4982,446.46,2023,Online
18534,4076,96.41,2019,In-Store
18535,3324,250.45,2022,Online
18536,175,494.73,2019,In-Store
18537,1364,261.35,2019,In-Store
18538,2896,150.95,2021,In-Store
18539,1038,142.38,2019,Online
18540,3012,42.16,2023,In-Store
18541,2091,60.05,2023,Online
18542,461,111.63,2023,In-Store
18543,2753,144.92,2023,In-Store
18544,149,148.25,2022,In-Store
18545,4434,845.75,2019,In-Store
18546,1134,148.15,2021,Online
18547,354,137.85,2022,In-Store
18548,1108,139.97,2020,In-Store
18549,2603,74.79,2022,In-Store
18550,2114,317.23,2022,Online
18551,4095,248.55,2022,In-Store
18552,3686,152.64,2022,In-Store
18553,3207,47.18,2021,Online
18554,1110,413.1,2023,Online
18555,4180,567.63,2019,In-Store
18556,1978,184.03,2024,In-Store
18557,227,16.07,2023,In-Store
18558,2940,133.44,2021,Online
18559,1013,107.84,2021,Online
18560,4116,313.87,2022,In-Store
18561,3107,374.67,2024,Online
