transaction_id,book_id,sale_type,date_sold,year_sold,month_sold,day_sold,sale_price,discount,final_price,country_sold,city_sold,hard_copy,paperback,soft_copy
9076,75,INSTORE,2024-08-28,2024,8,28,39.89,3.99,35.9,UK,Manchester,False,True,False
9077,49,INSTORE,2024-03-03,2024,3,3,42.76,6.41,36.35,Germany,Berlin,False,True,False
9078,78,INSTORE,2025-03-31,2025,3,31,36.96,0.0,36.96,Australia,Brisbane,True,False,False
9079,100,INSTORE,2025-03-15,2025,3,15,21.16,3.17,17.99,Canada,Montreal,False,True,False
9080,80,ONLINE,2024-08-30,2024,8,30,27.3,0.0,27.3,UK,London,True,False,False
9081,7,INSTORE,2025-04-16,2025,4,16,13.26,0.0,13.26,USA,New York,False,False,True
9082,2,INSTORE,2025-04-26,2025,4,26,29.03,2.9,26.13,Germany,Hamburg,False,False,True
9083,41,INSTORE,2024-02-09,2024,2,9,29.19,0.0,29.19,Australia,Brisbane,True,False,False
9084,69,ONLINE,2025-01-21,2025,1,21,36.67,1.83,34.84,Canada,Montreal,True,False,False
9085,71,INSTORE,2024-02-08,2024,2,8,20.53,4.11,16.42,USA,New York,False,True,False
9086,41,ONLINE,2025-02-16,2025,2,16,17.11,0.0,17.11,USA,New York,False,True,False
9087,40,ONLINE,2024-08-12,2024,8,12,34.48,6.9,27.58,UK,Bristol,True,False,False
9088,45,INSTORE,2024-12-30,2024,12,30,23.88,0.0,23.88,UK,Manchester,False,True,False
9089,74,INSTORE,2024-04-08,2024,4,8,25.21,2.52,22.69,Canada,Toronto,False,False,True
9090,57,INSTORE,2024-07-13,2024,7,13,20.23,0.0,20.23,UK,London,False,False,True
9091,5,ONLINE,2025-09-06,2025,9,6,27.53,0.0,27.53,Germany,Hamburg,True,False,False
9092,99,INSTORE,2024-11-20,2024,11,20,17.74,0.0,17.74,Australia,Sydney,False,False,True
9093,43,INSTORE,2024-01-14,2024,1,14,16.96,2.54,14.42,USA,San Francisco,False,False,True
9094,85,ONLINE,2025-12-26,2025,12,26,34.82,6.96,27.86,Australia,Melbourne,True,False,False
9095,82,ONLINE,2024-04-24,2024,4,24,30.68,3.07,27.61,Canada,Vancouver,True,False,False
9096,55,ONLINE,2025-12-22,2025,12,22,31.34,1.57,29.77,UK,London,True,False,False
9097,40,ONLINE,2025-01-19,2025,1,19,13.22,0.0,13.22,USA,Chicago,False,False,True
9098,61,INSTORE,2024-05-15,2024,5,15,12.8,1.28,11.52,UK,Manchester,False,False,True
9099,45,ONLINE,2024-05-18,2024,5,18,28.24,5.65,22.59,Australia,Melbourne,True,False,False
9100,47,INSTORE,2024-02-27,2024,2,27,38.4,0.0,38.4,Australia,Melbourne,True,False,False
9101,97,INSTORE,2024-11-24,2024,11,24,52.75,5.28,47.47,UK,London,True,False,False
9102,40,ONLINE,2024-04-08,2024,4,8,18.25,0.91,17.34,USA,Chicago,False,False,True
9103,53,INSTORE,2025-07-13,2025,7,13,15.11,1.51,13.6,UK,Bristol,False,False,True
9104,7,ONLINE,2024-09-26,2024,9,26,15.03,0.0,15.03,Germany,Munich,False,False,True
9105,20,INSTORE,2024-09-04,2024,9,4,15.32,0.0,15.32,USA,Chicago,False,True,False
9106,95,INSTORE,2024-07-10,2024,7,10,17.74,3.55,14.19,USA,Chicago,False,False,True
9107,27,INSTORE,2025-06-06,2025,6,6,29.17,2.92,26.25,UK,Manchester,False,True,False
9108,2,INSTORE,2025-02-12,2025,2,12,40.49,0.0,40.49,USA,San Francisco,True,False,False
9109,51,ONLINE,2025-02-05,2025,2,5,27.37,4.11,23.26,USA,San Francisco,False,False,True
9110,85,ONLINE,2025-02-04,2025,2,4,22.93,0.0,22.93,UK,Bristol,False,True,False
9111,12,INSTORE,2024-08-14,2024,8,14,36.57,1.83,34.74,Canada,Montreal,True,False,False
9112,31,ONLINE,2025-03-19,2025,3,19,36.19,0.0,36.19,UK,Manchester,False,True,False
9113,48,INSTORE,2025-06-07,2025,6,7,23.84,0.0,23.84,Australia,Sydney,False,False,True
9114,33,ONLINE,2025-05-11,2025,5,11,20.29,2.03,18.26,Germany,Munich,False,True,False
9115,20,INSTORE,2025-09-08,2025,9,8,17.53,0.0,17.53,Australia,Sydney,False,True,False
9116,59,ONLINE,2025-08-03,2025,8,3,19.0,0.0,19.0,Germany,Berlin,False,False,True
9117,78,INSTORE,2025-12-11,2025,12,11,43.05,4.3,38.75,Canada,Toronto,True,False,False
9118,83,INSTORE,2025-04-11,2025,4,11,23.1,1.16,21.94,USA,New York,False,True,False
9119,72,ONLINE,2024-09-14,2024,9,14,31.82,0.0,31.82,UK,London,True,False,False
9120,41,ONLINE,2025-08-17,2025,8,17,31.03,1.55,29.48,USA,Chicago,True,False,False
9121,59,INSTORE,2025-05-11,2025,5,11,27.68,4.15,23.53,Canada,Toronto,True,False,False
9122,43,ONLINE,2024-09-12,2024,9,12,14.87,1.49,13.38,USA,New York,False,False,True
9123,18,ONLINE,2025-01-13,2025,1,13,33.5,1.68,31.82,USA,San Francisco,True,False,False
9124,27,INSTORE,2024-11-12,2024,11,12,37.53,7.51,30.02,USA,New York,True,False,False
9125,87,INSTORE,2025-03-29,2025,3,29,19.83,0.0,19.83,Canada,Montreal,False,False,True
9126,60,INSTORE,2025-02-17,2025,2,17,19.64,3.93,15.71,Germany,Munich,False,True,False
9127,29,INSTORE,2025-11-05,2025,11,5,20.76,0.0,20.76,USA,Chicago,False,False,True
9128,16,INSTORE,2025-01-03,2025,1,3,37.71,7.54,30.17,USA,Chicago,False,False,True
9129,16,INSTORE,2024-12-01,2024,12,1,44.76,8.95,35.81,Australia,Sydney,False,True,False
9130,3,ONLINE,2024-10-03,2024,10,3,18.19,1.82,16.37,USA,San Francisco,False,False,True
9131,51,ONLINE,2024-04-19,2024,4,19,30.69,1.53,29.16,Germany,Hamburg,False,True,False
9132,45,INSTORE,2024-04-19,2024,4,19,19.93,1.99,17.94,Australia,Brisbane,False,False,True
9133,70,ONLINE,2025-10-11,2025,10,11,28.54,0.0,28.54,UK,Bristol,False,True,False
9134,26,INSTORE,2025-09-02,2025,9,2,24.1,0.0,24.1,Germany,Berlin,False,True,False
9135,47,INSTORE,2024-01-04,2024,1,4,26.15,1.31,24.84,USA,New York,False,True,False
9136,8,INSTORE,2025-03-14,2025,3,14,21.33,4.27,17.06,Germany,Munich,False,True,False
9137,37,INSTORE,2025-10-11,2025,10,11,32.08,1.6,30.48,UK,London,True,False,False
9138,60,INSTORE,2025-01-04,2025,1,4,17.81,1.78,16.03,Germany,Munich,False,False,True
9139,24,INSTORE,2024-08-22,2024,8,22,26.16,5.23,20.93,Canada,Montreal,False,True,False
9140,8,INSTORE,2024-04-14,2024,4,14,34.25,0.0,34.25,Canada,Montreal,True,False,False
9141,93,INSTORE,2025-06-06,2025,6,6,13.5,2.02,11.48,Germany,Munich,False,False,True
9142,66,ONLINE,2025-02-05,2025,2,5,20.61,1.03,19.58,Australia,Brisbane,False,True,False
9143,25,INSTORE,2024-08-27,2024,8,27,30.05,4.51,25.54,Australia,Brisbane,True,False,False
9144,28,INSTORE,2025-11-06,2025,11,6,52.64,0.0,52.64,Australia,Sydney,True,False,False
9145,24,ONLINE,2025-10-07,2025,10,7,35.06,5.26,29.8,UK,London,True,False,False
9146,73,ONLINE,2024-04-26,2024,4,26,14.25,0.0,14.25,UK,Manchester,False,True,False
9147,4,INSTORE,2024-10-23,2024,10,23,52.95,0.0,52.95,Germany,Hamburg,True,False,False
9148,9,INSTORE,2024-07-15,2024,7,15,45.44,6.82,38.62,Germany,Hamburg,True,False,False
9149,36,INSTORE,2024-04-22,2024,4,22,42.36,0.0,42.36,Canada,Montreal,False,True,False
9150,96,INSTORE,2024-06-23,2024,6,23,22.42,2.24,20.18,Australia,Sydney,False,False,True
9151,18,ONLINE,2025-11-08,2025,11,8,33.45,0.0,33.45,Australia,Melbourne,True,False,False
9152,92,INSTORE,2024-01-16,2024,1,16,28.01,1.4,26.61,Germany,Munich,False,True,False
9153,21,INSTORE,2024-07-18,2024,7,18,39.69,3.97,35.72,USA,San Francisco,True,False,False
9154,6,INSTORE,2025-05-13,2025,5,13,22.77,0.0,22.77,USA,Chicago,False,True,False
9155,16,ONLINE,2025-08-08,2025,8,8,41.35,0.0,41.35,Germany,Hamburg,False,True,False
9156,47,INSTORE,2024-10-23,2024,10,23,38.48,0.0,38.48,Canada,Montreal,True,False,False
9157,80,INSTORE,2024-02-08,2024,2,8,23.19,0.0,23.19,USA,Chicago,False,True,False
9158,52,ONLINE,2025-11-09,2025,11,9,22.26,0.0,22.26,USA,Chicago,False,True,False
9159,15,ONLINE,2025-03-18,2025,3,18,19.08,1.91,17.17,Canada,Montreal,False,True,False
9160,69,ONLINE,2025-03-12,2025,3,12,24.62,1.23,23.39,USA,New York,False,False,True
9161,98,ONLINE,2025-09-13,2025,9,13,26.81,0.0,26.81,Germany,Munich,False,True,False
9162,57,INSTORE,2025-05-19,2025,5,19,35.28,0.0,35.28,Canada,Toronto,True,False,False
9163,46,ONLINE,2025-09-19,2025,9,19,21.48,1.07,20.41,UK,Manchester,False,True,False
9164,44,ONLINE,2024-11-01,2024,11,1,24.35,1.22,23.13,Germany,Hamburg,False,True,False
9165,36,INSTORE,2025-03-11,2025,3,11,55.57,8.34,47.23,Canada,Vancouver,True,False,False
9166,48,INSTORE,2024-03-14,2024,3,14,21.36,0.0,21.36,Canada,Vancouver,False,False,True
9167,79,ONLINE,2025-05-13,2025,5,13,28.24,0.0,28.24,Australia,Sydney,False,False,True
9168,33,INSTORE,2024-11-02,2024,11,2,30.3,0.0,30.3,USA,Chicago,True,False,False
9169,1,INSTORE,2024-10-13,2024,10,13,28.1,2.81,25.29,UK,London,False,True,False
9170,5,INSTORE,2024-08-05,2024,8,5,14.25,0.0,14.25,Australia,Melbourne,False,False,True
9171,6,INSTORE,2025-02-07,2025,2,7,15.08,0.0,15.08,Canada,Montreal,False,False,True
9172,2,ONLINE,2024-09-20,2024,9,20,24.1,2.41,21.69,USA,Chicago,False,False,True
9173,72,ONLINE,2024-11-14,2024,11,14,23.39,3.51,19.88,Germany,Hamburg,False,True,False
9174,80,ONLINE,2024-01-24,2024,1,24,18.47,0.0,18.47,Canada,Montreal,False,True,False
9175,71,INSTORE,2024-09-13,2024,9,13,29.93,0.0,29.93,Germany,Munich,True,False,False
9176,19,ONLINE,2025-11-18,2025,11,18,20.17,0.0,20.17,USA,San Francisco,False,True,False
9177,87,ONLINE,2024-02-18,2024,2,18,19.77,0.99,18.78,Australia,Brisbane,False,False,True
9178,43,ONLINE,2024-01-30,2024,1,30,20.83,3.12,17.71,Canada,Toronto,False,True,False
9179,72,INSTORE,2024-05-22,2024,5,22,31.24,0.0,31.24,Canada,Montreal,True,False,False
9180,93,INSTORE,2025-03-12,2025,3,12,26.49,0.0,26.49,Germany,Berlin,True,False,False
9181,23,ONLINE,2025-01-30,2025,1,30,21.79,2.18,19.61,Canada,Montreal,False,True,False
9182,65,INSTORE,2024-08-27,2024,8,27,36.65,0.0,36.65,UK,Manchester,True,False,False
9183,20,INSTORE,2025-11-03,2025,11,3,17.02,1.7,15.32,Canada,Vancouver,False,True,False
9184,22,INSTORE,2024-08-02,2024,8,2,28.23,5.65,22.58,USA,San Francisco,True,False,False
9185,3,INSTORE,2024-07-18,2024,7,18,17.12,1.71,15.41,UK,London,False,False,True
9186,85,ONLINE,2025-03-06,2025,3,6,17.85,0.89,16.96,UK,London,False,False,True
9187,47,INSTORE,2025-07-29,2025,7,29,35.74,1.79,33.95,USA,Chicago,True,False,False
9188,76,ONLINE,2024-11-17,2024,11,17,35.86,5.38,30.48,USA,Chicago,False,True,False
9189,58,ONLINE,2024-10-24,2024,10,24,27.8,2.78,25.02,USA,San Francisco,True,False,False
9190,62,INSTORE,2025-01-10,2025,1,10,40.04,6.01,34.03,Canada,Vancouver,False,True,False
9191,48,INSTORE,2025-01-04,2025,1,4,33.43,1.67,31.76,Canada,Montreal,True,False,False
9192,86,ONLINE,2024-05-10,2024,5,10,28.02,0.0,28.02,USA,San Francisco,True,False,False
9193,74,INSTORE,2025-01-03,2025,1,3,26.86,2.69,24.17,UK,London,False,False,True
9194,31,INSTORE,2025-09-03,2025,9,3,33.26,0.0,33.26,Australia,Brisbane,False,False,True
9195,29,ONLINE,2024-06-20,2024,6,20,19.78,0.0,19.78,Australia,Brisbane,False,True,False
9196,57,ONLINE,2024-11-25,2024,11,25,16.63,0.0,16.63,UK,Manchester,False,False,True
9197,95,INSTORE,2025-02-11,2025,2,11,25.88,0.0,25.88,Germany,Munich,False,True,False
9198,91,INSTORE,2025-11-20,2025,11,20,25.61,0.0,25.61,Australia,Brisbane,False,True,False
9199,74,INSTORE,2025-05-17,2025,5,17,24.03,0.0,24.03,Canada,Vancouver,False,True,False
9200,16,ONLINE,2024-03-23,2024,3,23,50.99,0.0,50.99,USA,New York,True,False,False
9201,88,INSTORE,2024-08-17,2024,8,17,25.16,5.03,20.13,USA,New York,False,True,False
9202,14,INSTORE,2024-03-16,2024,3,16,20.45,3.07,17.38,UK,London,False,True,False
9203,75,INSTORE,2024-10-22,2024,10,22,35.42,0.0,35.42,Canada,Vancouver,False,True,False
9204,1,ONLINE,2025-12-30,2025,12,30,21.38,1.07,20.31,Australia,Brisbane,False,False,True
9205,55,ONLINE,2025-12-10,2025,12,10,18.53,0.0,18.53,Canada,Montreal,False,True,False
9206,98,ONLINE,2024-02-06,2024,2,6,24.25,3.64,20.61,UK,London,False,True,False
9207,30,INSTORE,2024-03-06,2024,3,6,48.82,2.44,46.38,UK,London,True,False,False
9208,78,ONLINE,2025-03-06,2025,3,6,23.95,2.4,21.55,UK,Manchester,False,True,False
9209,99,INSTORE,2024-06-04,2024,6,4,23.04,0.0,23.04,Australia,Brisbane,False,True,False
9210,60,ONLINE,2025-03-01,2025,3,1,29.95,3.0,26.95,Germany,Munich,True,False,False
9211,76,ONLINE,2024-08-06,2024,8,6,41.81,0.0,41.81,USA,New York,True,False,False
9212,89,INSTORE,2025-08-19,2025,8,19,25.47,0.0,25.47,Canada,Toronto,False,True,False
9213,35,ONLINE,2025-09-02,2025,9,2,30.67,0.0,30.67,USA,San Francisco,True,False,False
9214,96,ONLINE,2024-09-22,2024,9,22,25.17,0.0,25.17,Australia,Melbourne,False,True,False
9215,63,ONLINE,2025-10-04,2025,10,4,16.64,2.5,14.14,Germany,Berlin,False,True,False
9216,44,INSTORE,2024-09-27,2024,9,27,36.14,1.81,34.33,USA,San Francisco,True,False,False
9217,60,INSTORE,2024-02-07,2024,2,7,22.15,0.0,22.15,UK,Bristol,False,True,False
9218,6,INSTORE,2025-03-27,2025,3,27,18.09,1.81,16.28,Germany,Hamburg,False,False,True
9219,91,INSTORE,2024-05-07,2024,5,7,16.52,0.0,16.52,USA,Chicago,False,False,True
9220,54,INSTORE,2025-07-03,2025,7,3,31.59,0.0,31.59,Canada,Vancouver,True,False,False
9221,37,INSTORE,2024-12-11,2024,12,11,23.13,1.16,21.97,Germany,Berlin,False,True,False
9222,5,ONLINE,2025-01-31,2025,1,31,25.59,0.0,25.59,Canada,Toronto,True,False,False
9223,98,INSTORE,2025-08-04,2025,8,4,41.57,0.0,41.57,Germany,Berlin,True,False,False
9224,53,INSTORE,2024-12-28,2024,12,28,14.13,0.0,14.13,Australia,Sydney,False,True,False
9225,65,INSTORE,2025-04-25,2025,4,25,20.21,4.04,16.17,Germany,Hamburg,False,False,True
9226,34,ONLINE,2024-07-05,2024,7,5,42.4,2.12,40.28,Germany,Berlin,False,True,False
9227,17,ONLINE,2025-08-20,2025,8,20,34.92,3.49,31.43,USA,Chicago,True,False,False
9228,29,ONLINE,2025-09-13,2025,9,13,16.62,2.49,14.13,Germany,Hamburg,False,False,True
9229,79,INSTORE,2025-12-13,2025,12,13,32.61,3.26,29.35,USA,San Francisco,False,True,False
9230,9,ONLINE,2025-09-13,2025,9,13,31.04,3.1,27.94,Australia,Brisbane,False,False,True
9231,33,INSTORE,2024-05-06,2024,5,6,18.38,3.68,14.7,Australia,Brisbane,False,False,True
9232,22,ONLINE,2024-04-30,2024,4,30,27.44,4.12,23.32,UK,Manchester,True,False,False
9233,21,ONLINE,2025-11-09,2025,11,9,36.15,0.0,36.15,Australia,Brisbane,True,False,False
9234,76,ONLINE,2024-12-10,2024,12,10,34.71,6.94,27.77,USA,San Francisco,False,True,False
9235,47,INSTORE,2024-08-10,2024,8,10,42.09,0.0,42.09,Australia,Melbourne,True,False,False
9236,43,ONLINE,2025-04-29,2025,4,29,29.11,2.91,26.2,Canada,Toronto,True,False,False
9237,41,INSTORE,2025-02-22,2025,2,22,16.68,0.83,15.85,Australia,Melbourne,False,False,True
9238,56,ONLINE,2024-10-02,2024,10,2,34.32,0.0,34.32,UK,Bristol,True,False,False
9239,27,INSTORE,2024-03-01,2024,3,1,25.66,5.13,20.53,Canada,Toronto,False,True,False
9240,17,INSTORE,2025-09-22,2025,9,22,24.83,0.0,24.83,UK,Bristol,False,True,False
9241,5,ONLINE,2024-10-24,2024,10,24,27.72,0.0,27.72,UK,Bristol,True,False,False
9242,69,ONLINE,2025-05-22,2025,5,22,21.86,0.0,21.86,UK,Manchester,False,False,True
9243,24,INSTORE,2024-05-27,2024,5,27,27.47,2.75,24.72,USA,Chicago,False,True,False
9244,89,INSTORE,2025-10-06,2025,10,6,21.07,1.05,20.02,USA,Chicago,False,False,True
9245,61,INSTORE,2024-12-05,2024,12,5,28.84,0.0,28.84,Australia,Sydney,True,False,False
9246,2,INSTORE,2024-09-25,2024,9,25,27.82,0.0,27.82,Canada,Toronto,False,True,False
9247,21,INSTORE,2025-12-25,2025,12,25,38.34,1.92,36.42,Canada,Vancouver,True,False,False
9248,94,ONLINE,2025-06-08,2025,6,8,13.82,0.0,13.82,USA,Chicago,False,False,True
9249,51,ONLINE,2025-08-11,2025,8,11,30.93,0.0,30.93,USA,Chicago,False,True,False
9250,97,INSTORE,2024-01-03,2024,1,3,49.81,4.98,44.83,USA,San Francisco,True,False,False
9251,67,ONLINE,2024-03-22,2024,3,22,15.23,0.0,15.23,USA,Chicago,False,False,True
9252,82,INSTORE,2024-06-14,2024,6,14,33.19,6.64,26.55,UK,Bristol,True,False,False
9253,88,ONLINE,2024-07-06,2024,7,6,19.04,0.0,19.04,UK,London,False,True,False
9254,13,INSTORE,2025-12-09,2025,12,9,15.61,0.0,15.61,Canada,Vancouver,False,False,True
9255,7,ONLINE,2024-12-14,2024,12,14,12.48,1.87,10.61,Canada,Vancouver,False,False,True
9256,97,INSTORE,2024-05-09,2024,5,9,52.45,5.25,47.2,USA,San Francisco,True,False,False
9257,77,INSTORE,2025-12-25,2025,12,25,37.66,0.0,37.66,Germany,Munich,True,False,False
9258,88,INSTORE,2025-12-19,2025,12,19,15.09,2.26,12.83,Australia,Brisbane,False,False,True
9259,10,ONLINE,2025-03-18,2025,3,18,40.09,4.01,36.08,Canada,Vancouver,True,False,False
9260,38,ONLINE,2025-07-16,2025,7,16,51.45,0.0,51.45,Australia,Brisbane,True,False,False
9261,8,INSTORE,2024-05-05,2024,5,5,28.26,5.65,22.61,Germany,Munich,True,False,False
9262,84,ONLINE,2025-05-14,2025,5,14,55.29,0.0,55.29,USA,Chicago,True,False,False
9263,10,INSTORE,2024-01-16,2024,1,16,22.84,0.0,22.84,Australia,Brisbane,False,False,True
9264,56,ONLINE,2024-11-21,2024,11,21,36.31,1.82,34.49,USA,Chicago,True,False,False
9265,91,INSTORE,2024-04-30,2024,4,30,30.45,0.0,30.45,Canada,Toronto,True,False,False
9266,17,INSTORE,2025-05-25,2025,5,25,38.98,3.9,35.08,Canada,Toronto,True,False,False
9267,6,ONLINE,2025-10-24,2025,10,24,19.46,3.89,15.57,USA,San Francisco,False,True,False
9268,3,ONLINE,2025-04-16,2025,4,16,15.76,0.0,15.76,UK,Bristol,False,True,False
9269,54,ONLINE,2024-05-21,2024,5,21,20.93,0.0,20.93,USA,San Francisco,False,False,True
9270,10,ONLINE,2024-08-20,2024,8,20,33.05,0.0,33.05,Canada,Toronto,True,False,False
9271,34,INSTORE,2025-08-12,2025,8,12,46.79,2.34,44.45,UK,Manchester,False,True,False
9272,94,ONLINE,2024-08-29,2024,8,29,32.81,0.0,32.81,USA,New York,True,False,False
9273,78,ONLINE,2025-05-30,2025,5,30,21.8,0.0,21.8,Australia,Melbourne,False,False,True
9274,62,INSTORE,2024-05-24,2024,5,24,34.77,1.74,33.03,UK,London,False,False,True
9275,75,ONLINE,2024-11-05,2024,11,5,43.57,4.36,39.21,USA,San Francisco,True,False,False
9276,90,INSTORE,2025-10-30,2025,10,30,14.39,1.44,12.95,Canada,Montreal,False,False,True
9277,20,INSTORE,2024-12-30,2024,12,30,12.57,0.0,12.57,Canada,Toronto,False,False,True
9278,55,ONLINE,2025-05-23,2025,5,23,31.87,1.59,30.28,Germany,Munich,True,False,False
9279,13,INSTORE,2024-07-19,2024,7,19,31.48,4.72,26.76,Germany,Hamburg,True,False,False
9280,12,ONLINE,2024-07-07,2024,7,7,30.32,0.0,30.32,UK,London,True,False,False
9281,13,INSTORE,2025-06-07,2025,6,7,21.02,0.0,21.02,Canada,Vancouver,False,False,True
9282,8,ONLINE,2025-08-04,2025,8,4,17.23,0.0,17.23,Germany,Hamburg,False,False,True
9283,82,INSTORE,2025-04-12,2025,4,12,13.64,0.0,13.64,UK,Manchester,False,False,True
9284,73,INSTORE,2024-05-02,2024,5,2,31.04,4.66,26.38,UK,London,True,False,False
9285,45,INSTORE,2025-03-19,2025,3,19,29.93,0.0,29.93,UK,London,True,False,False
9286,13,ONLINE,2024-10-14,2024,10,14,25.45,0.0,25.45,USA,San Francisco,True,False,False
9287,82,ONLINE,2024-07-28,2024,7,28,18.94,0.0,18.94,Germany,Hamburg,False,True,False
9288,39,ONLINE,2024-07-20,2024,7,20,21.86,3.28,18.58,USA,San Francisco,False,True,False
9289,55,ONLINE,2024-10-02,2024,10,2,21.04,0.0,21.04,Canada,Montreal,False,True,False
9290,67,INSTORE,2025-01-24,2025,1,24,34.46,6.89,27.57,UK,London,True,False,False
9291,59,ONLINE,2025-04-20,2025,4,20,15.52,0.0,15.52,UK,London,False,False,True
9292,42,INSTORE,2025-12-01,2025,12,1,23.24,0.0,23.24,Germany,Munich,False,True,False
9293,8,INSTORE,2025-06-05,2025,6,5,15.05,0.75,14.3,Germany,Munich,False,False,True
9294,71,ONLINE,2025-05-05,2025,5,5,16.9,1.69,15.21,UK,Manchester,False,True,False
9295,12,ONLINE,2024-07-18,2024,7,18,35.3,5.29,30.01,Germany,Hamburg,True,False,False
9296,79,INSTORE,2024-05-15,2024,5,15,30.31,6.06,24.25,Canada,Toronto,False,False,True
9297,86,INSTORE,2024-04-06,2024,4,6,31.83,0.0,31.83,Australia,Sydney,True,False,False
9298,13,INSTORE,2025-09-09,2025,9,9,30.94,0.0,30.94,Germany,Berlin,True,False,False
9299,96,INSTORE,2025-07-07,2025,7,7,35.79,0.0,35.79,Australia,Sydney,True,False,False
9300,8,INSTORE,2024-05-06,2024,5,6,16.16,0.0,16.16,UK,Manchester,False,False,True
9301,52,INSTORE,2025-08-20,2025,8,20,19.43,0.0,19.43,Australia,Melbourne,False,False,True
9302,52,ONLINE,2025-06-11,2025,6,11,32.86,3.29,29.57,USA,San Francisco,True,False,False
9303,95,INSTORE,2025-12-28,2025,12,28,33.68,0.0,33.68,Australia,Melbourne,True,False,False
9304,58,INSTORE,2025-01-24,2025,1,24,25.61,3.84,21.77,USA,Chicago,True,False,False
9305,73,ONLINE,2025-09-27,2025,9,27,30.19,4.53,25.66,Australia,Sydney,True,False,False
9306,21,ONLINE,2025-09-05,2025,9,5,24.06,2.41,21.65,Germany,Hamburg,False,False,True
9307,62,ONLINE,2025-08-05,2025,8,5,46.83,0.0,46.83,USA,San Francisco,True,False,False
9308,62,ONLINE,2025-05-09,2025,5,9,45.82,0.0,45.82,UK,Bristol,True,False,False
9309,67,ONLINE,2024-08-05,2024,8,5,17.48,0.0,17.48,Canada,Vancouver,False,False,True
9310,56,INSTORE,2025-01-06,2025,1,6,27.77,5.55,22.22,Australia,Brisbane,False,False,True
9311,79,ONLINE,2025-10-03,2025,10,3,49.23,2.46,46.77,Canada,Montreal,True,False,False
9312,11,ONLINE,2024-02-16,2024,2,16,31.9,0.0,31.9,Canada,Toronto,True,False,False
9313,67,INSTORE,2024-08-17,2024,8,17,34.87,0.0,34.87,Canada,Toronto,True,False,False
9314,98,INSTORE,2025-09-26,2025,9,26,25.31,1.27,24.04,Canada,Montreal,False,False,True
9315,31,ONLINE,2025-04-13,2025,4,13,34.71,3.47,31.24,Australia,Brisbane,False,True,False
9316,39,ONLINE,2025-06-30,2025,6,30,27.62,1.38,26.24,Germany,Munich,True,False,False
9317,47,ONLINE,2024-10-27,2024,10,27,37.37,3.74,33.63,Australia,Brisbane,True,False,False
9318,91,INSTORE,2024-04-16,2024,4,16,20.31,3.05,17.26,Germany,Munich,False,True,False
9319,1,INSTORE,2024-12-12,2024,12,12,26.48,0.0,26.48,Australia,Melbourne,False,True,False
9320,26,INSTORE,2024-01-24,2024,1,24,17.08,0.0,17.08,Germany,Berlin,False,False,True
9321,65,ONLINE,2024-11-01,2024,11,1,21.01,2.1,18.91,Australia,Brisbane,False,False,True
9322,87,ONLINE,2024-06-26,2024,6,26,30.11,0.0,30.11,Canada,Toronto,True,False,False
9323,75,ONLINE,2024-10-05,2024,10,5,31.21,0.0,31.21,USA,Chicago,False,False,True
9324,89,ONLINE,2024-03-27,2024,3,27,32.45,4.87,27.58,USA,San Francisco,True,False,False
9325,54,ONLINE,2024-09-12,2024,9,12,27.82,4.17,23.65,Australia,Melbourne,True,False,False
9326,32,INSTORE,2024-10-13,2024,10,13,38.3,7.66,30.64,USA,San Francisco,True,False,False
9327,87,INSTORE,2024-06-23,2024,6,23,30.75,6.15,24.6,UK,London,True,False,False
9328,74,ONLINE,2025-07-25,2025,7,25,40.36,6.05,34.31,Canada,Montreal,True,False,False
9329,25,ONLINE,2024-09-27,2024,9,27,18.5,0.0,18.5,UK,Bristol,False,True,False
9330,14,INSTORE,2025-12-01,2025,12,1,32.83,0.0,32.83,Australia,Sydney,True,False,False
9331,33,INSTORE,2025-06-22,2025,6,22,35.6,5.34,30.26,Australia,Brisbane,True,False,False
9332,59,ONLINE,2024-09-03,2024,9,3,30.32,1.52,28.8,Canada,Toronto,True,False,False
9333,18,INSTORE,2025-12-30,2025,12,30,32.24,0.0,32.24,UK,Manchester,True,False,False
9334,52,ONLINE,2024-06-11,2024,6,11,22.92,4.58,18.34,Germany,Munich,False,True,False
9335,25,INSTORE,2024-05-05,2024,5,5,30.62,0.0,30.62,Australia,Melbourne,True,False,False
9336,53,ONLINE,2024-12-24,2024,12,24,15.59,0.0,15.59,Canada,Montreal,False,True,False
9337,50,ONLINE,2024-03-16,2024,3,16,19.06,0.0,19.06,Germany,Hamburg,False,True,False
9338,40,INSTORE,2025-05-27,2025,5,27,21.03,0.0,21.03,Germany,Munich,False,True,False
9339,41,ONLINE,2025-09-26,2025,9,26,28.07,5.61,22.46,Canada,Montreal,True,False,False
9340,53,ONLINE,2025-10-26,2025,10,26,16.05,1.61,14.44,Canada,Montreal,False,True,False
9341,34,INSTORE,2025-07-18,2025,7,18,37.44,0.0,37.44,USA,New York,False,False,True
9342,49,INSTORE,2024-10-19,2024,10,19,53.67,0.0,53.67,USA,New York,True,False,False
9343,53,INSTORE,2024-12-11,2024,12,11,16.57,0.0,16.57,UK,London,False,False,True
9344,46,INSTORE,2024-04-09,2024,4,9,32.48,3.25,29.23,Australia,Sydney,True,False,False
9345,48,INSTORE,2024-09-05,2024,9,5,25.57,0.0,25.57,Canada,Montreal,False,True,False
