order_id,customer_id,order_amount,order_date,channel
26897,3136,59.9,2024-12-02,In-Store
26898,3818,17.77,2025-09-24,Online
26899,3147,17.29,2022-06-25,Online
26900,4043,64.14,2024-12-14,In-Store
26901,3836,75.92,2024-05-17,Online
26902,4867,29.14,2023-12-04,In-Store
26903,2247,9.99,2021-05-18,In-Store
26904,418,15.11,2023-10-07,In-Store
26905,2672,13.42,2025-04-20,Online
26906,3838,84.03,2021-12-09,Online
26907,2028,27.03,2025-03-08,Online
26908,2235,17.58,2025-12-24,Online
26909,3681,28.8,2024-07-07,Online
26910,90,17.06,2023-05-13,Online
26911,3281,19.89,2025-07-17,In-Store
26912,3536,26.99,2025-05-09,Online
26913,4856,12.02,2022-04-07,Online
26914,3645,9.41,2025-09-19,Online
26915,645,30.78,2022-08-11,Online
26916,2484,50.74,2022-12-11,In-Store
26917,2025,15.36,2024-04-27,Online
26918,1999,46.59,2023-07-01,Online
26919,3912,14.74,2021-05-02,Online
26920,2898,30.19,2022-11-09,Online
26921,3647,28.18,2021-05-25,In-Store
26922,3716,10.26,2023-11-04,In-Store
26923,3443,18.18,2023-03-18,Online
26924,3776,19.45,2025-12-23,Online
26925,1080,25.14,2022-07-25,Online
26926,496,44.38,2025-04-25,Online
26927,794,46.95,2021-09-11,Online
26928,4025,14.97,2022-11-06,Online
26929,4777,80.32,2025-06-06,Online
26930,4686,13.84,2022-02-26,Online
26931,70,21.5,2023-07-01,Online
26932,4978,22.81,2022-07-15,In-Store
26933,4419,68.68,2024-08-05,In-Store
26934,983,18.55,2021-06-27,In-Store
26935,2780,9.74,2022-12-09,Online
26936,4931,19.53,2025-03-09,In-Store
26937,2342,51.53,2021-06-05,Online
26938,4764,38.14,2021-11-14,In-Store
26939,2707,13.55,2021-03-23,Online
26940,1707,22.69,2022-07-04,Online
26941,790,45.96,2022-08-27,Online
26942,521,33.61,2023-12-28,Online
26943,3534,33.65,2025-09-04,Online
26944,1630,9.89,2021-10-07,Online
26945,2033,22.44,2025-02-08,Online
26946,4688,25.94,2022-08-07,Online
26947,990,28.68,2025-01-17,In-Store
26948,1854,20.53,2025-03-02,Online
26949,4545,15.63,2023-02-17,Online
26950,4702,29.2,2024-04-27,In-Store
26951,3996,44.23,2023-02-03,Online
26952,1905,20.91,2025-01-17,Online
26953,620,13.05,2025-12-13,In-Store
26954,3932,14.76,2021-11-25,In-Store
26955,4182,11.8,2025-11-08,Online
26956,3575,20.04,2021-10-17,In-Store
26957,1680,28.46,2024-03-06,Online
26958,3252,21.6,2023-04-16,In-Store
26959,3515,57.74,2022-02-16,Online
26960,4423,33.59,2021-11-20,Online
26961,687,29.06,2023-08-26,Online
26962,1305,24.25,2022-10-12,In-Store
26963,2013,47.58,2025-07-01,In-Store
26964,4042,54.8,2025-10-02,Online
26965,4456,46.06,2023-04-20,Online
26966,1386,97.0,2023-06-18,Online
26967,2517,35.7,2022-09-27,Online
26968,3023,35.02,2022-11-10,Online
26969,814,55.46,2023-05-20,Online
26970,3947,22.76,2025-08-27,In-Store
26971,2341,17.54,2025-08-19,Online
26972,4460,22.97,2022-11-19,Online
26973,2727,35.95,2023-07-10,In-Store
26974,4149,55.3,2022-03-26,Online
26975,248,36.95,2022-09-05,In-Store
26976,2183,43.11,2024-11-30,Online
26977,2093,43.15,2023-09-14,Online
26978,960,39.05,2024-07-20,Online
26979,2801,30.52,2023-04-27,Online
26980,3739,13.83,2021-11-15,Online
26981,2457,30.28,2025-03-07,Online
26982,4143,38.68,2024-06-25,In-Store
26983,1459,13.22,2024-06-29,Online
26984,1488,23.27,2025-06-12,Online
26985,821,10.57,2022-12-20,Online
26986,3905,24.17,2023-07-14,In-Store
26987,724,29.65,2025-11-23,Online
26988,734,114.73,2022-09-11,Online
26989,38,17.37,2023-04-27,In-Store
26990,1934,18.79,2022-11-26,Online
26991,2174,86.31,2022-10-14,In-Store
26992,2241,97.78,2022-11-13,Online
26993,3813,80.7,2023-06-17,Online
26994,2072,13.77,2024-09-20,In-Store
26995,22,49.79,2021-09-09,In-Store
26996,3030,41.74,2024-01-28,Online
26997,843,68.99,2025-04-05,Online
26998,127,26.3,2022-02-08,Online
26999,3875,37.76,2024-04-10,Online
27000,1212,28.79,2021-07-07,Online
27001,3764,46.56,2024-02-18,In-Store
27002,3202,13.62,2023-09-27,In-Store
27003,4402,69.4,2025-07-06,Online
27004,1777,32.18,2022-02-06,Online
27005,3240,14.25,2024-01-19,In-Store
27006,2829,30.69,2021-12-13,Online
27007,3900,8.0,2025-08-09,Online
27008,1639,29.57,2023-11-25,In-Store
27009,2986,30.23,2022-12-17,In-Store
27010,2692,30.44,2023-11-05,In-Store
27011,216,73.45,2024-03-05,Online
27012,168,22.84,2024-11-03,In-Store
27013,4502,29.67,2024-05-28,In-Store
27014,3196,88.17,2025-05-10,Online
27015,3048,50.08,2021-06-01,In-Store
27016,3705,51.82,2022-06-18,Online
27017,82,18.46,2025-08-21,Online
27018,1143,63.09,2025-12-27,In-Store
27019,3240,23.69,2024-03-15,Online
27020,3594,53.82,2025-03-01,In-Store
27021,3137,40.02,2025-04-09,Online
27022,2050,53.04,2025-03-08,Online
27023,2938,47.2,2025-09-26,Online
27024,3504,29.49,2025-05-17,Online
27025,2026,47.51,2021-04-22,Online
27026,2813,25.71,2025-07-20,Online
27027,398,33.48,2022-05-19,In-Store
27028,835,20.14,2021-06-26,Online
27029,3848,27.39,2025-12-14,Online
27030,1889,15.12,2025-02-22,Online
27031,3880,31.14,2025-03-25,Online
27032,3365,31.32,2021-05-27,In-Store
27033,1799,22.13,2025-05-03,In-Store
27034,3837,11.51,2024-12-05,In-Store
27035,626,28.69,2024-06-07,Online
27036,790,19.18,2023-12-18,Online
27037,2042,32.2,2024-12-26,Online
27038,3271,21.92,2023-12-01,In-Store
27039,1484,21.61,2023-08-21,Online
27040,1608,18.79,2021-12-15,Online
27041,4298,11.18,2024-09-05,Online
27042,4487,45.99,2021-03-07,Online
27043,4560,25.56,2022-12-20,In-Store
27044,113,36.91,2021-12-06,Online
27045,3978,20.44,2025-08-12,Online
27046,3794,48.85,2021-10-25,Online
27047,1276,15.86,2024-12-28,In-Store
27048,1118,14.47,2025-03-13,In-Store
27049,172,16.44,2024-09-16,Online
27050,4088,17.21,2025-08-20,Online
27051,3021,15.37,2024-09-17,In-Store
27052,83,13.29,2023-02-10,Online
27053,1111,9.48,2022-11-13,Online
27054,4139,35.87,2024-03-30,In-Store
27055,2996,20.37,2024-03-30,Online
27056,4269,20.51,2023-03-01,In-Store
27057,722,81.71,2021-03-22,In-Store
27058,4758,47.63,2025-08-14,Online
27059,1027,18.37,2023-04-06,Online
27060,1517,46.29,2021-02-18,In-Store
27061,4630,24.93,2025-08-03,Online
27062,1561,25.79,2025-04-24,Online
27063,2969,13.09,2025-05-17,Online
27064,1705,17.67,2021-11-27,Online
27065,3688,11.65,2025-04-12,In-Store
27066,1555,28.17,2021-10-24,In-Store
27067,2195,81.41,2022-05-08,In-Store
27068,417,31.58,2023-11-09,In-Store
27069,4607,11.25,2025-02-22,Online
27070,4522,31.3,2024-12-05,Online
27071,4002,41.56,2023-01-13,Online
27072,4355,11.58,2022-06-16,In-Store
27073,3000,25.25,2025-04-07,Online
27074,423,31.23,2025-12-12,In-Store
27075,355,71.03,2022-09-11,In-Store
27076,3917,33.61,2025-11-03,Online
27077,2584,25.98,2023-05-10,Online
27078,1377,30.16,2021-07-06,In-Store
27079,184,76.0,2023-05-28,Online
27080,4929,32.72,2021-05-29,Online
27081,485,32.21,2021-02-20,Online
27082,1806,22.19,2022-06-03,Online
27083,3394,33.49,2021-02-06,In-Store
27084,3109,10.57,2023-02-22,In-Store
27085,626,32.35,2024-09-26,In-Store
27086,3091,6.04,2023-03-18,Online
27087,1675,52.77,2023-11-24,Online
27088,839,40.31,2023-06-10,Online
27089,3069,34.6,2023-11-02,In-Store
27090,4489,125.67,2023-05-10,Online
27091,3743,24.92,2021-12-28,Online
27092,799,44.54,2023-04-15,Online
27093,858,33.72,2022-11-19,In-Store
27094,2331,16.05,2023-10-14,In-Store
27095,110,10.99,2023-11-09,In-Store
27096,107,38.75,2022-07-19,Online
27097,1244,47.18,2025-04-17,In-Store
27098,534,19.56,2025-08-22,In-Store
27099,2720,27.93,2025-08-05,Online
27100,215,24.92,2023-08-15,In-Store
27101,1197,79.52,2025-10-09,In-Store
27102,291,32.12,2025-05-22,Online
27103,2648,15.36,2024-03-28,In-Store
27104,1751,26.07,2022-04-12,In-Store
27105,414,14.76,2021-06-23,Online
27106,1758,22.52,2021-03-20,In-Store
27107,3,18.44,2024-10-04,In-Store
27108,4108,9.02,2021-02-14,Online
27109,1803,45.93,2021-11-27,Online
27110,3320,35.85,2024-10-19,Online
27111,3543,5.0,2025-08-21,In-Store
27112,2763,45.27,2023-10-07,In-Store
27113,2938,25.27,2023-12-23,Online
27114,2139,26.79,2024-12-19,Online
27115,2031,62.34,2021-06-28,In-Store
27116,1525,23.25,2024-05-21,In-Store
27117,359,32.17,2022-02-25,Online
27118,1734,35.35,2024-04-11,Online
27119,2297,32.97,2025-10-18,Online
27120,662,20.24,2025-11-15,In-Store
27121,4535,20.82,2023-10-07,Online
27122,47,15.76,2025-12-20,Online
27123,1105,18.29,2022-11-24,Online
27124,3393,24.02,2025-07-26,Online
27125,4097,49.95,2024-08-23,Online
27126,2358,17.05,2021-12-10,Online
27127,2936,27.4,2024-04-25,Online
27128,1357,16.71,2022-03-09,Online
27129,4769,36.2,2023-05-13,Online
27130,3214,44.17,2021-11-24,Online
27131,647,50.95,2025-05-13,Online
27132,3677,29.46,2024-06-13,Online
27133,633,65.78,2021-11-25,Online
27134,2010,21.43,2025-03-12,Online
27135,2447,46.65,2022-03-10,Online
27136,3612,17.07,2025-04-09,Online
27137,4982,30.12,2022-12-05,Online
27138,1847,61.41,2025-12-09,In-Store
27139,3375,16.22,2022-07-15,In-Store
27140,3353,27.95,2024-11-23,Online
27141,910,31.18,2021-08-26,In-Store
27142,3208,24.56,2021-01-28,In-Store
27143,4383,33.17,2023-08-23,In-Store
27144,2769,19.17,2021-05-10,In-Store
27145,2385,27.24,2022-03-19,In-Store
27146,3230,30.67,2023-10-21,Online
27147,4017,61.27,2022-07-20,In-Store
27148,1111,45.68,2024-08-28,Online
27149,801,27.38,2025-11-22,Online
27150,3246,35.92,2023-07-22,Online
27151,171,17.07,2025-12-13,Online
27152,4107,86.89,2025-01-19,In-Store
27153,1508,36.69,2024-10-21,Online
27154,554,34.37,2024-01-04,Online
27155,3807,26.69,2023-10-21,In-Store
27156,1101,59.14,2024-07-18,Online
27157,2002,14.05,2025-09-01,In-Store
27158,2067,23.86,2023-11-04,In-Store
27159,4076,23.62,2024-02-02,In-Store
27160,1309,64.25,2025-10-20,Online
27161,3154,28.59,2022-06-21,In-Store
27162,4992,18.34,2024-01-21,In-Store
27163,2986,15.61,2021-05-12,Online
27164,695,19.14,2023-10-19,In-Store
27165,1414,13.28,2024-08-10,In-Store
27166,2671,15.09,2023-09-20,In-Store
27167,1603,25.77,2021-07-21,In-Store
27168,2582,14.67,2023-01-17,Online
27169,2703,11.06,2022-01-18,Online
27170,3673,19.61,2023-07-11,Online
27171,3108,63.39,2021-04-20,In-Store
27172,3493,42.77,2023-05-24,Online
27173,1079,23.58,2025-01-14,Online
27174,2115,34.09,2021-10-17,In-Store
27175,4106,45.66,2025-05-31,Online
27176,3748,45.25,2023-10-21,In-Store
27177,898,13.89,2024-03-22,In-Store
27178,322,33.09,2025-02-22,Online
27179,3256,25.15,2022-09-05,Online
27180,2209,46.55,2023-12-16,Online
27181,2049,16.63,2023-12-25,In-Store
27182,127,24.37,2023-06-01,Online
27183,1897,24.14,2022-07-09,Online
27184,882,12.89,2022-05-28,Online
27185,170,18.92,2022-03-08,Online
27186,1987,22.45,2022-09-09,In-Store
27187,4106,20.74,2022-05-07,Online
27188,4446,16.68,2022-12-22,In-Store
27189,1170,11.51,2022-03-09,In-Store
27190,1367,30.94,2025-10-21,In-Store
27191,495,31.26,2021-07-10,Online
27192,4543,13.24,2025-04-12,Online
27193,330,20.39,2024-05-24,Online
27194,4689,20.55,2021-05-23,In-Store
27195,3200,24.48,2025-11-22,Online
27196,3919,31.44,2022-04-30,In-Store
27197,1086,26.18,2025-09-04,Online
27198,3021,22.14,2025-12-27,Online
27199,542,38.45,2024-03-15,Online
27200,3287,37.45,2024-07-18,Online
27201,2989,14.36,2025-08-23,In-Store
27202,4100,36.1,2021-01-26,Online
27203,3218,12.23,2022-09-05,Online
27204,4861,39.55,2022-01-14,Online
27205,2442,27.5,2023-11-06,In-Store
27206,2748,26.59,2025-09-20,In-Store
27207,382,29.8,2024-03-12,Online
27208,540,24.72,2021-11-23,In-Store
27209,854,17.48,2022-04-22,In-Store
27210,586,64.97,2024-03-04,Online
27211,679,102.99,2023-01-13,Online
27212,1288,9.21,2023-11-20,Online
27213,1386,34.29,2023-05-13,Online
27214,3480,28.65,2024-09-13,Online
27215,2421,16.7,2023-01-21,In-Store
27216,4636,197.06,2021-05-03,Online
27217,1700,27.03,2025-11-20,Online
27218,319,16.85,2025-04-01,Online
27219,4212,22.72,2024-11-01,In-Store
27220,4202,67.65,2025-10-27,Online
27221,1802,66.54,2022-01-10,In-Store
27222,355,116.95,2022-10-16,In-Store
27223,4390,52.35,2025-06-19,Online
27224,4670,10.28,2025-01-09,In-Store
27225,4984,18.02,2022-12-25,In-Store
27226,1950,15.63,2025-10-04,Online
27227,631,20.19,2024-06-21,Online
27228,1878,14.56,2025-11-01,Online
27229,2925,15.01,2024-06-24,Online
27230,214,17.29,2023-10-28,In-Store
27231,1363,31.87,2022-03-13,Online
27232,4709,81.12,2021-11-16,Online
27233,220,54.59,2024-08-10,In-Store
27234,740,36.99,2023-08-08,Online
27235,2897,19.65,2024-08-04,Online
27236,4788,27.95,2022-02-04,In-Store
27237,4701,23.95,2024-10-26,Online
27238,1272,14.71,2025-04-28,In-Store
27239,3050,14.81,2025-09-27,Online
27240,4827,24.05,2024-12-11,Online
27241,3137,23.96,2022-08-18,In-Store
27242,1095,18.35,2024-09-01,Online
27243,3469,33.38,2021-12-13,Online
27244,2554,17.24,2025-12-15,In-Store
27245,2460,15.53,2022-11-03,Online
27246,2431,15.2,2024-06-19,In-Store
27247,560,66.09,2021-07-03,Online
27248,3932,43.72,2022-06-21,In-Store
27249,1720,17.92,2023-01-26,In-Store
27250,913,13.24,2021-08-16,In-Store
27251,2192,41.57,2023-04-11,In-Store
27252,3208,45.91,2025-06-26,Online
27253,2758,13.08,2021-05-22,Online
27254,4071,16.95,2023-01-28,Online
27255,4206,21.85,2022-01-17,Online
27256,3092,20.37,2022-09-24,Online
27257,2747,21.91,2021-12-20,Online
27258,2824,38.55,2025-07-11,Online
27259,1964,50.17,2024-11-27,Online
27260,2331,10.56,2023-11-14,Online
27261,2628,59.53,2021-04-01,Online
27262,3986,44.84,2024-11-25,Online
27263,3717,51.17,2022-07-17,Online
27264,969,30.29,2024-05-23,In-Store
27265,4896,34.26,2024-06-14,Online
27266,4829,27.6,2025-07-19,Online
27267,1391,49.5,2024-04-06,Online
27268,4993,35.51,2025-12-28,Online
27269,2620,13.55,2023-11-23,In-Store
27270,1118,44.35,2023-09-19,Online
27271,3606,27.31,2023-11-04,Online
27272,242,13.88,2023-06-15,Online
27273,3440,18.81,2023-07-18,Online
27274,4158,9.26,2022-08-18,Online
27275,1740,37.04,2024-11-23,In-Store
27276,1668,47.75,2025-01-25,Online
27277,1355,12.02,2024-07-12,Online
27278,2031,27.22,2023-11-12,Online
27279,2854,14.11,2025-07-20,Online
27280,3796,23.17,2022-12-10,Online
27281,4420,13.34,2023-05-03,In-Store
27282,2728,30.28,2022-11-12,In-Store
27283,2364,22.66,2025-01-23,Online
27284,1861,22.73,2025-08-26,Online
27285,2970,11.52,2023-05-10,Online
27286,714,10.4,2025-11-23,Online
27287,2319,18.91,2025-07-07,In-Store
27288,2540,27.85,2023-07-05,In-Store
27289,3136,28.77,2021-08-25,In-Store
27290,346,38.72,2022-05-21,In-Store
27291,2143,29.58,2025-12-17,Online
27292,3794,39.46,2025-10-18,Online
27293,3905,44.72,2025-04-02,Online
27294,2703,10.57,2023-10-01,In-Store
27295,4350,60.82,2022-11-19,Online
27296,3762,31.86,2024-09-13,Online
27297,3974,27.62,2023-04-17,Online
27298,3949,50.78,2021-03-11,Online
27299,3638,69.97,2025-10-16,Online
27300,4272,101.96,2022-11-11,In-Store
27301,486,8.1,2021-08-25,Online
27302,2515,56.86,2022-11-12,Online
27303,4108,27.46,2023-06-25,In-Store
27304,545,88.62,2024-10-26,In-Store
27305,759,13.62,2025-11-13,In-Store
27306,2003,7.58,2024-12-19,Online
27307,2813,25.19,2023-10-28,Online
27308,3616,10.04,2025-03-22,In-Store
27309,2798,38.41,2024-06-08,In-Store
27310,1074,5.0,2025-09-05,Online
27311,4228,33.34,2022-04-02,Online
27312,1313,26.61,2024-01-13,Online
27313,4281,43.75,2024-02-27,Online
27314,2466,28.98,2023-06-27,In-Store
27315,198,24.66,2022-12-31,Online
27316,2384,13.49,2025-10-10,In-Store
27317,3262,39.29,2021-02-04,Online
27318,4384,22.57,2025-02-07,Online
27319,2902,62.21,2025-07-05,Online
27320,4963,26.04,2022-04-19,Online
27321,1893,53.29,2022-09-05,Online
27322,1212,25.38,2024-12-21,Online
27323,2207,54.56,2023-04-15,Online
27324,3286,32.96,2023-09-03,Online
27325,474,23.31,2022-10-15,In-Store
27326,448,20.89,2023-04-23,In-Store
27327,3116,27.91,2025-09-21,Online
27328,1909,26.06,2023-08-07,In-Store
27329,3901,26.76,2024-06-06,Online
27330,1305,31.87,2024-11-16,Online
27331,2160,17.57,2023-11-04,In-Store
27332,2574,8.93,2022-09-09,Online
27333,4710,27.49,2025-10-23,In-Store
27334,40,27.67,2024-03-22,In-Store
27335,1075,68.72,2022-01-25,Online
27336,457,16.52,2023-12-01,Online
27337,4962,106.31,2021-03-15,Online
27338,652,9.85,2024-01-08,Online
27339,4095,67.73,2021-12-24,In-Store
27340,2597,12.09,2021-04-15,In-Store
27341,3898,59.56,2025-12-20,Online
27342,1506,26.42,2025-07-23,Online
27343,2367,10.68,2025-08-24,Online
27344,4897,16.16,2025-09-27,Online
27345,475,27.8,2025-07-04,In-Store
27346,3093,31.68,2023-12-14,In-Store
27347,4791,22.88,2022-08-21,Online
27348,628,21.43,2023-12-15,In-Store
27349,4189,7.85,2025-11-11,Online
27350,1371,32.14,2025-04-19,Online
27351,993,35.14,2024-03-05,In-Store
27352,820,27.39,2022-11-08,In-Store
27353,3674,54.16,2024-07-08,Online
27354,177,60.91,2021-09-22,In-Store
27355,2101,11.88,2023-07-15,Online
27356,3487,26.35,2023-04-01,Online
27357,690,16.0,2025-02-22,Online
27358,1107,37.66,2024-04-19,Online
27359,746,34.83,2024-10-26,In-Store
27360,131,50.89,2024-12-27,Online
27361,2269,36.98,2021-03-15,In-Store
27362,2475,33.9,2021-11-27,Online
27363,4724,69.23,2025-07-01,Online
27364,3635,21.57,2022-05-22,Online
27365,4855,22.24,2021-05-22,Online
27366,3772,12.71,2023-11-11,In-Store
27367,4902,26.68,2024-04-26,Online
27368,1226,14.58,2022-08-25,Online
27369,824,81.48,2021-08-03,Online
27370,1952,100.29,2024-11-23,Online
27371,2451,29.88,2021-12-04,Online
27372,4105,7.0,2025-06-08,In-Store
27373,2694,24.08,2024-06-08,Online
27374,4758,25.99,2023-09-27,Online
27375,1438,29.5,2022-04-03,In-Store
27376,2885,12.82,2023-11-17,Online
27377,3248,39.99,2025-04-23,Online
27378,762,51.41,2025-06-07,Online
27379,3914,30.17,2021-05-02,In-Store
27380,3191,86.04,2025-11-12,Online
27381,952,9.36,2024-11-22,Online
27382,2064,31.69,2022-07-10,In-Store
27383,3196,19.97,2024-02-25,Online
27384,3662,19.96,2021-09-27,Online
27385,2081,43.2,2022-12-09,Online
27386,3612,23.23,2023-03-09,Online
27387,1289,33.74,2023-11-20,In-Store
27388,1523,24.99,2022-04-07,Online
27389,65,29.92,2023-12-19,Online
27390,2428,30.19,2023-11-10,Online
27391,933,57.64,2022-05-07,Online
27392,2996,25.69,2024-12-28,In-Store
27393,4831,12.93,2025-10-08,Online
27394,4998,25.58,2023-04-05,In-Store
27395,1860,28.75,2022-04-02,In-Store
27396,3663,29.94,2024-06-04,In-Store
27397,4805,42.53,2022-06-18,Online
27398,2612,31.56,2024-02-05,Online
27399,1663,33.17,2024-12-25,Online
27400,761,66.56,2021-12-17,Online
27401,867,27.66,2022-10-24,Online
27402,4262,24.37,2025-03-06,In-Store
27403,1282,37.7,2022-08-19,In-Store
27404,1344,18.49,2024-07-13,Online
27405,3722,19.04,2024-11-23,Online
27406,4170,51.27,2021-04-24,Online
27407,1033,40.94,2025-08-13,Online
27408,3445,50.89,2024-06-28,Online
27409,2223,19.18,2023-04-21,In-Store
27410,1375,9.82,2022-05-07,In-Store
27411,2598,61.88,2023-08-26,Online
27412,3876,13.31,2022-04-05,Online
27413,501,31.88,2021-01-01,Online
27414,359,28.44,2025-06-14,Online
27415,4557,43.78,2023-09-18,In-Store
27416,4821,30.84,2025-06-02,In-Store
27417,2638,23.46,2022-04-21,Online
27418,708,46.62,2025-07-26,Online
27419,395,37.9,2022-11-12,In-Store
27420,762,45.03,2025-01-17,Online
27421,1410,37.0,2023-03-28,Online
27422,3416,28.17,2024-05-26,Online
27423,549,18.53,2023-09-20,Online
27424,679,27.88,2023-04-18,Online
27425,3565,37.62,2025-12-26,Online
27426,1272,174.89,2023-09-07,Online
27427,1071,27.16,2025-06-05,Online
27428,2906,7.93,2023-08-21,Online
27429,397,12.26,2021-10-03,In-Store
27430,3136,28.14,2022-06-06,In-Store
27431,101,29.85,2022-05-10,In-Store
27432,1147,39.64,2024-12-05,Online
27433,2239,29.37,2025-12-07,Online
27434,3142,273.33,2023-03-15,Online
27435,1010,27.23,2021-07-15,Online
27436,4382,22.69,2022-04-09,Online
27437,4596,13.63,2023-07-15,Online
27438,2391,45.15,2023-07-12,In-Store
27439,1355,23.36,2025-05-25,Online
27440,551,38.66,2022-10-24,Online
27441,4696,27.96,2021-08-16,Online
27442,661,25.0,2021-05-17,Online
27443,1490,7.48,2024-08-01,In-Store
27444,1637,29.71,2023-02-04,Online
27445,1331,28.78,2022-11-26,Online
27446,10,60.54,2023-08-03,In-Store
27447,1025,39.22,2023-08-23,In-Store
27448,3730,44.47,2022-04-09,Online
27449,1018,35.4,2021-07-13,In-Store
27450,3804,13.66,2023-11-14,Online
27451,2076,21.02,2021-05-16,In-Store
27452,405,18.96,2023-04-15,Online
27453,4118,41.61,2025-03-12,Online
27454,3165,19.16,2023-02-11,In-Store
27455,3043,25.06,2022-12-06,Online
27456,735,14.91,2021-11-24,In-Store
27457,3110,12.93,2023-11-19,In-Store
27458,3970,39.21,2024-08-11,Online
27459,4982,20.57,2025-09-20,Online
27460,3347,42.31,2022-02-19,In-Store
27461,2154,10.2,2023-01-28,In-Store
27462,4070,22.2,2024-01-22,Online
27463,255,32.77,2024-03-09,In-Store
27464,2094,67.35,2023-08-08,In-Store
27465,3656,26.4,2024-06-24,Online
27466,1783,32.92,2024-06-08,In-Store
27467,295,26.22,2022-06-09,Online
27468,554,34.12,2021-08-10,In-Store
27469,821,17.39,2025-08-16,In-Store
27470,4140,39.1,2024-09-16,Online
27471,3607,29.8,2025-03-20,In-Store
27472,3804,14.27,2021-11-16,Online
27473,4543,37.36,2021-08-14,Online
27474,1511,31.85,2022-05-11,Online
27475,3704,37.16,2024-09-01,In-Store
27476,1808,20.67,2025-06-02,In-Store
27477,3915,30.72,2025-03-01,Online
27478,3482,23.36,2025-03-16,Online
27479,4954,21.1,2022-04-20,Online
27480,3773,31.97,2021-11-09,In-Store
27481,33,35.06,2022-02-19,Online
27482,3504,21.27,2021-06-19,In-Store
27483,510,34.23,2024-12-08,Online
27484,2719,32.22,2024-02-04,In-Store
27485,771,25.54,2024-07-23,In-Store
27486,2466,38.75,2025-04-18,In-Store
27487,3947,26.42,2021-11-02,Online
27488,1442,99.72,2023-11-17,In-Store
27489,747,24.7,2022-01-22,Online
27490,1566,74.11,2022-10-29,Online
27491,855,11.41,2021-06-26,Online
27492,906,40.85,2024-09-28,In-Store
27493,3488,16.39,2025-08-17,In-Store
27494,3525,105.46,2022-10-22,Online
27495,2642,11.19,2022-08-20,In-Store
27496,1246,13.43,2024-07-13,In-Store
27497,2644,31.75,2024-01-26,Online
27498,4738,14.07,2023-08-03,In-Store
27499,1909,22.05,2023-08-01,In-Store
27500,2118,32.01,2022-10-01,Online
27501,2463,41.14,2024-05-25,Online
27502,880,11.84,2021-12-10,Online
27503,1205,16.94,2021-09-08,In-Store
27504,3454,26.38,2022-07-19,In-Store
27505,795,62.72,2025-07-10,Online
27506,3006,67.42,2021-02-20,Online
27507,1921,27.03,2022-12-11,Online
27508,1527,35.81,2022-03-22,Online
27509,2736,57.33,2021-10-21,Online
27510,1113,33.44,2023-06-08,Online
27511,1547,17.53,2022-01-29,In-Store
27512,2616,13.35,2023-02-24,Online
27513,3281,27.46,2025-10-04,In-Store
27514,4167,31.67,2023-05-24,In-Store
27515,4105,12.92,2022-05-05,Online
27516,2482,24.95,2025-12-07,In-Store
27517,373,25.37,2021-12-05,Online
27518,931,21.71,2025-02-03,In-Store
27519,3,38.78,2025-02-22,Online
27520,919,22.68,2025-11-29,Online
27521,154,28.84,2021-08-25,In-Store
27522,3574,12.72,2023-02-10,In-Store
27523,2719,60.6,2023-04-25,Online
27524,177,49.33,2024-12-27,Online
27525,3073,35.4,2021-03-18,In-Store
27526,4052,13.88,2024-01-20,Online
27527,143,14.72,2022-04-15,Online
27528,630,28.52,2021-09-02,In-Store
27529,2343,5.0,2025-11-08,In-Store
27530,207,57.1,2024-04-15,Online
27531,111,13.76,2025-05-03,In-Store
27532,2904,45.67,2025-11-05,Online
27533,2805,13.12,2022-07-25,In-Store
27534,4016,25.44,2024-02-09,In-Store
27535,393,87.81,2023-12-07,Online
27536,4474,21.69,2025-07-17,Online
27537,98,86.26,2022-06-15,Online
27538,1503,27.67,2023-12-27,Online
27539,246,17.07,2023-08-17,Online
27540,1202,23.79,2024-10-03,In-Store
27541,4057,19.36,2021-02-15,Online
27542,618,11.54,2022-08-20,Online
27543,1001,63.54,2024-10-23,In-Store
27544,3040,19.6,2024-11-25,Online
27545,112,43.89,2024-09-27,In-Store
27546,2998,46.22,2022-11-06,In-Store
27547,4458,29.42,2024-08-19,Online
27548,351,31.12,2024-10-19,Online
27549,33,17.63,2022-05-21,In-Store
27550,2025,54.6,2022-11-22,In-Store
27551,4233,42.81,2022-02-28,In-Store
27552,4679,61.19,2021-07-16,In-Store
27553,3988,12.73,2024-07-13,Online
27554,3236,63.96,2022-06-09,In-Store
27555,2133,28.9,2021-10-14,In-Store
27556,3930,72.62,2024-02-16,In-Store
27557,3771,27.4,2024-12-17,Online
27558,906,26.28,2023-04-07,Online
27559,3581,45.69,2024-12-12,Online
27560,3947,34.99,2024-07-07,Online
27561,4492,13.04,2025-05-27,Online
27562,3643,37.63,2025-11-11,In-Store
27563,3657,10.31,2024-02-08,Online
27564,4496,33.59,2022-04-09,Online
27565,961,44.13,2023-07-28,In-Store
27566,2738,18.8,2023-10-13,Online
27567,4455,38.97,2021-06-11,In-Store
27568,3145,32.72,2022-07-10,Online
27569,4658,40.83,2025-02-22,In-Store
27570,255,25.5,2025-10-28,Online
27571,1059,44.56,2025-09-13,In-Store
27572,1093,36.35,2023-01-15,Online
27573,395,70.86,2024-02-01,Online
27574,3106,70.86,2025-10-22,Online
27575,2002,19.1,2025-04-01,In-Store
27576,1195,24.91,2025-04-16,Online
27577,3635,44.75,2023-11-02,Online
